Terminal,Date,Latitude,Longitude,Course,Speed,Average Speed,Wind Speed,Wind Direction,Pressure,Significant Wave Height,Wind Wave Height,Swell Height,Wind Wave Direction,Swell Direction,Swell Period,Wind Wave Period,Current Speed ,Current Direction 
AIS.636013410.S-34,22.02.2019 10:51 Z,"40° 37' 32.05"" N","074° 03' 28.62"" W",351°,000.0 kn.,000.2 kn.,004.0m/s,314°,1025mb,0.9m,0.5m,0.7m,310°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 10:42 Z,"40° 37' 30.54"" N","074° 03' 30.55"" W",144°,000.0 kn.,000.2 kn.,004.0m/s,312°,1025mb,0.9m,0.5m,0.7m,310°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 10:36 Z,"40° 37' 29.99"" N","074° 03' 31.98"" W",324°,000.0 kn.,000.3 kn.,004.0m/s,312°,1025mb,0.9m,0.5m,0.7m,310°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 10:30 Z,"40° 37' 29.37"" N","074° 03' 33.91"" W",050°,000.1 kn.,000.3 kn.,004.0m/s,312°,1025mb,0.9m,0.5m,0.7m,310°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 10:27 Z,"40° 37' 29.03"" N","074° 03' 35.01"" W",037°,000.1 kn.,000.3 kn.,004.0m/s,312°,1025mb,0.9m,0.5m,0.8m,310°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 10:21 Z,"40° 37' 28.48"" N","074° 03' 37.27"" W",076°,000.2 kn.,000.1 kn.,004.0m/s,312°,1025mb,0.9m,0.5m,0.8m,310°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 10:15 Z,"40° 37' 28.90"" N","074° 03' 37.98"" W",124°,000.1 kn.,000.2 kn.,004.0m/s,312°,1025mb,0.9m,0.5m,0.8m,310°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 10:12 Z,"40° 37' 28.91"" N","074° 03' 37.09"" W",359°,000.0 kn.,000.4 kn.,004.0m/s,312°,1025mb,0.9m,0.5m,0.8m,310°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 10:06 Z,"40° 37' 28.75"" N","074° 03' 33.66"" W",266°,000.3 kn.,000.1 kn.,004.0m/s,312°,1025mb,0.9m,0.5m,0.8m,310°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-34,22.02.2019 10:03 Z,"40° 37' 28.99"" N","074° 03' 33.48"" W",246°,000.2 kn.,000.1 kn.,004.0m/s,312°,1025mb,0.9m,0.5m,0.8m,310°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 10:00 Z,"40° 37' 29.02"" N","074° 03' 33.91"" W",306°,000.0 kn.,000.1 kn.,004.0m/s,312°,1025mb,0.9m,0.5m,0.8m,310°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 09:54 Z,"40° 37' 28.71"" N","074° 03' 34.26"" W",299°,000.0 kn.,000.1 kn.,004.0m/s,310°,1025mb,0.9m,0.5m,0.8m,310°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 09:51 Z,"40° 37' 28.85"" N","074° 03' 34.08"" W",218°,000.0 kn.,000.1 kn.,004.0m/s,310°,1025mb,0.9m,0.5m,0.8m,310°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 09:45 Z,"40° 37' 29.02"" N","074° 03' 34.80"" W",054°,000.0 kn.,000.1 kn.,004.0m/s,310°,1025mb,0.9m,0.5m,0.8m,305°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 09:39 Z,"40° 37' 28.63"" N","074° 03' 35.58"" W",274°,000.1 kn.,000.1 kn.,004.0m/s,310°,1025mb,0.9m,0.5m,0.8m,305°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 09:36 Z,"40° 37' 28.61"" N","074° 03' 35.09"" W",258°,000.0 kn.,000.1 kn.,004.0m/s,310°,1025mb,0.9m,0.5m,0.8m,305°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 09:30 Z,"40° 37' 28.93"" N","074° 03' 34.77"" W",270°,000.0 kn.,000.2 kn.,004.0m/s,310°,1025mb,0.9m,0.5m,0.8m,305°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 09:24 Z,"40° 37' 28.56"" N","074° 03' 36.06"" W",089°,000.1 kn.,000.1 kn.,004.0m/s,310°,1024mb,0.9m,0.5m,0.8m,305°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 09:21 Z,"40° 37' 28.53"" N","074° 03' 35.56"" W",085°,000.0 kn.,000.3 kn.,004.0m/s,310°,1024mb,0.9m,0.5m,0.8m,305°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 09:15 Z,"40° 37' 29.04"" N","074° 03' 33.38"" W",232°,000.3 kn.,000.3 kn.,004.0m/s,310°,1024mb,0.9m,0.5m,0.8m,305°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-34,22.02.2019 09:12 Z,"40° 37' 29.28"" N","074° 03' 34.52"" W",041°,000.0 kn.,000.6 kn.,004.0m/s,310°,1024mb,0.9m,0.5m,0.8m,305°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 09:09 Z,"40° 37' 28.91"" N","074° 03' 36.77"" W",055°,000.4 kn.,000.4 kn.,004.0m/s,308°,1024mb,0.9m,0.5m,0.8m,305°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 09:06 Z,"40° 37' 28.49"" N","074° 03' 38.25"" W",086°,000.5 kn.,000.4 kn.,004.0m/s,308°,1024mb,0.9m,0.5m,0.8m,305°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 09:00 Z,"40° 37' 28.79"" N","074° 03' 34.95"" W",279°,000.4 kn.,000.0 kn.,004.0m/s,308°,1024mb,0.9m,0.5m,0.8m,305°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 08:54 Z,"40° 37' 28.93"" N","074° 03' 35.25"" W",040°,000.1 kn.,000.2 kn.,004.0m/s,308°,1024mb,0.9m,0.5m,0.8m,305°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 08:51 Z,"40° 37' 28.71"" N","074° 03' 35.82"" W",077°,000.1 kn.,000.1 kn.,004.0m/s,308°,1024mb,0.9m,0.5m,0.8m,305°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 08:45 Z,"40° 37' 28.65"" N","074° 03' 34.72"" W",260°,000.1 kn.,000.0 kn.,004.0m/s,308°,1024mb,0.9m,0.5m,0.8m,305°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 08:36 Z,"40° 37' 29.01"" N","074° 03' 34.99"" W",054°,000.1 kn.,000.1 kn.,004.0m/s,308°,1024mb,0.9m,0.5m,0.8m,305°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 08:27 Z,"40° 37' 29.07"" N","074° 03' 33.91"" W",234°,000.1 kn.,000.2 kn.,004.0m/s,308°,1024mb,0.9m,0.5m,0.8m,305°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 08:24 Z,"40° 37' 29.13"" N","074° 03' 34.50"" W",070°,000.0 kn.,000.1 kn.,004.0m/s,308°,1024mb,0.9m,0.5m,0.8m,305°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-34,22.02.2019 08:21 Z,"40° 37' 28.91"" N","074° 03' 34.99"" W",063°,000.1 kn.,000.1 kn.,004.0m/s,308°,1024mb,0.9m,0.5m,0.8m,305°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 08:18 Z,"40° 37' 28.72"" N","074° 03' 35.08"" W",082°,000.0 kn.,000.1 kn.,004.0m/s,306°,1024mb,0.9m,0.5m,0.8m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 08:15 Z,"40° 37' 28.74"" N","074° 03' 34.83"" W",248°,000.0 kn.,000.0 kn.,004.0m/s,306°,1024mb,0.9m,0.5m,0.8m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 08:09 Z,"40° 37' 28.76"" N","074° 03' 34.94"" W",068°,000.1 kn.,000.1 kn.,004.0m/s,306°,1024mb,0.9m,0.5m,0.8m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 08:03 Z,"40° 37' 28.91"" N","074° 03' 34.18"" W",231°,000.0 kn.,000.1 kn.,004.0m/s,306°,1024mb,0.9m,0.5m,0.8m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 08:00 Z,"40° 37' 28.96"" N","074° 03' 34.60"" W",045°,000.0 kn.,000.0 kn.,004.0m/s,306°,1024mb,0.9m,0.5m,0.8m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 07:54 Z,"40° 37' 28.68"" N","074° 03' 34.62"" W",248°,000.0 kn.,000.1 kn.,004.0m/s,306°,1024mb,1.0m,0.5m,0.8m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 07:45 Z,"40° 37' 28.78"" N","074° 03' 35.25"" W",062°,000.0 kn.,000.0 kn.,004.0m/s,306°,1024mb,1.0m,0.5m,0.8m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 07:39 Z,"40° 37' 28.68"" N","074° 03' 35.41"" W",272°,000.0 kn.,000.0 kn.,004.0m/s,306°,1024mb,1.0m,0.5m,0.8m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 07:33 Z,"40° 37' 28.96"" N","074° 03' 35.49"" W",074°,000.0 kn.,Infinity kn.,004.0m/s,306°,1024mb,1.0m,0.5m,0.8m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-34,22.02.2019 07:33 Z,"40° 37' 28.95"" N","074° 03' 35.49"" W",074°,000.0 kn.,000.0 kn.,004.0m/s,306°,1024mb,1.0m,0.5m,0.8m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 07:30 Z,"40° 37' 28.93"" N","074° 03' 35.51"" W",074°,000.0 kn.,000.1 kn.,004.0m/s,306°,1024mb,1.0m,0.5m,0.8m,300°,170°,006sec,002sec,0.00m/s,000°
INC.463702145 (9469.014),22.02.2019 07:26 Z,"40° 37' 28.79"" N","074° 03' 36.00"" W",256°,000.2 kn.,000.4 kn.,004.0m/s,306°,1024mb,1.0m,0.5m,0.9m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 07:24 Z,"40° 37' 28.68"" N","074° 03' 34.98"" W",246°,000.1 kn.,000.1 kn.,004.0m/s,304°,1023mb,1.0m,0.5m,0.9m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 07:18 Z,"40° 37' 29.06"" N","074° 03' 35.27"" W",054°,000.0 kn.,000.2 kn.,004.0m/s,304°,1023mb,1.0m,0.5m,0.9m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 07:15 Z,"40° 37' 28.77"" N","074° 03' 35.88"" W",059°,000.1 kn.,000.0 kn.,004.0m/s,304°,1023mb,1.0m,0.5m,0.9m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 07:09 Z,"40° 37' 28.55"" N","074° 03' 35.86"" W",270°,000.0 kn.,000.1 kn.,004.0m/s,304°,1023mb,1.0m,0.5m,0.9m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 07:03 Z,"40° 37' 28.72"" N","074° 03' 35.25"" W",268°,000.0 kn.,000.1 kn.,004.0m/s,304°,1023mb,1.0m,0.5m,0.9m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 07:00 Z,"40° 37' 28.63"" N","074° 03' 35.60"" W",057°,000.0 kn.,000.0 kn.,004.0m/s,304°,1023mb,1.0m,0.5m,0.9m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 06:54 Z,"40° 37' 28.53"" N","074° 03' 35.83"" W",254°,000.0 kn.,000.1 kn.,004.0m/s,304°,1023mb,1.0m,0.5m,0.9m,300°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 06:42 Z,"40° 37' 28.56"" N","074° 03' 37.32"" W",105°,000.1 kn.,000.1 kn.,004.0m/s,304°,1023mb,1.0m,0.5m,0.9m,295°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 06:39 Z,"40° 37' 28.42"" N","074° 03' 37.04"" W",031°,000.0 kn.,002.3 kn.,004.0m/s,304°,1023mb,1.0m,0.5m,0.9m,295°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-34,22.02.2019 06:39 Z,"40° 37' 28.45"" N","074° 03' 37.07"" W",031°,000.0 kn.,000.0 kn.,004.0m/s,304°,1023mb,1.0m,0.5m,0.9m,295°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 06:33 Z,"40° 37' 28.58"" N","074° 03' 37.05"" W",133°,000.0 kn.,000.1 kn.,004.0m/s,304°,1023mb,1.0m,0.5m,0.9m,295°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 06:27 Z,"40° 37' 28.62"" N","074° 03' 37.86"" W",100°,000.1 kn.,000.1 kn.,004.0m/s,302°,1023mb,1.0m,0.5m,0.9m,295°,170°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 06:24 Z,"40° 37' 28.77"" N","074° 03' 37.64"" W",248°,000.0 kn.,000.0 kn.,005.0m/s,304°,1023mb,1.0m,0.5m,0.8m,305°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 06:18 Z,"40° 37' 28.62"" N","074° 03' 37.51"" W",072°,000.0 kn.,000.0 kn.,005.0m/s,304°,1022mb,1.0m,0.5m,0.8m,305°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 06:12 Z,"40° 37' 28.63"" N","074° 03' 37.71"" W",242°,000.0 kn.,000.0 kn.,005.0m/s,304°,1022mb,1.0m,0.5m,0.8m,305°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 06:09 Z,"40° 37' 28.53"" N","074° 03' 37.77"" W",359°,000.0 kn.,000.0 kn.,005.0m/s,304°,1022mb,1.0m,0.5m,0.8m,305°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 06:03 Z,"40° 37' 28.56"" N","074° 03' 37.75"" W",315°,000.0 kn.,000.0 kn.,005.0m/s,304°,1022mb,1.0m,0.5m,0.8m,305°,175°,006sec,002sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 05:57 Z,"40° 37' 28.51"" N","074° 03' 37.94"" W",183°,000.0 kn.,000.1 kn.,005.0m/s,304°,1022mb,1.0m,0.6m,0.8m,305°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 05:54 Z,"40° 37' 28.53"" N","074° 03' 38.29"" W",103°,000.0 kn.,000.0 kn.,005.0m/s,304°,1022mb,1.0m,0.6m,0.8m,305°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-34,22.02.2019 05:51 Z,"40° 37' 28.63"" N","074° 03' 38.23"" W",137°,000.0 kn.,000.1 kn.,005.0m/s,302°,1022mb,1.0m,0.6m,0.8m,305°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 05:48 Z,"40° 37' 28.50"" N","074° 03' 37.98"" W",271°,000.0 kn.,000.0 kn.,005.0m/s,302°,1022mb,1.0m,0.6m,0.8m,305°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 05:42 Z,"40° 37' 28.51"" N","074° 03' 37.83"" W",272°,000.0 kn.,000.0 kn.,005.0m/s,302°,1022mb,1.0m,0.6m,0.8m,305°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 05:36 Z,"40° 37' 28.56"" N","074° 03' 38.11"" W",139°,000.0 kn.,000.0 kn.,005.0m/s,302°,1022mb,1.0m,0.6m,0.8m,305°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 05:33 Z,"40° 37' 28.54"" N","074° 03' 37.96"" W",092°,000.0 kn.,000.2 kn.,005.0m/s,302°,1022mb,1.0m,0.6m,0.8m,305°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 05:27 Z,"40° 37' 28.66"" N","074° 03' 36.74"" W",289°,000.0 kn.,000.1 kn.,005.0m/s,302°,1022mb,1.0m,0.6m,0.8m,305°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 05:21 Z,"40° 37' 28.54"" N","074° 03' 36.04"" W",251°,000.0 kn.,000.1 kn.,005.0m/s,302°,1022mb,1.0m,0.6m,0.8m,305°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 05:18 Z,"40° 37' 28.68"" N","074° 03' 35.71"" W",283°,000.0 kn.,000.2 kn.,005.0m/s,302°,1022mb,1.0m,0.6m,0.8m,305°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 05:12 Z,"40° 37' 28.76"" N","074° 03' 34.51"" W",007°,000.0 kn.,000.7 kn.,005.0m/s,302°,1022mb,1.0m,0.6m,0.8m,300°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 05:06 Z,"40° 37' 31.74"" N","074° 03' 31.09"" W",181°,000.4 kn.,000.8 kn.,005.0m/s,300°,1022mb,1.0m,0.6m,0.8m,300°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 05:03 Z,"40° 37' 34.11"" N","074° 03' 30.45"" W",174°,000.5 kn.,000.6 kn.,005.0m/s,300°,1022mb,1.0m,0.6m,0.8m,300°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-34,22.02.2019 05:03 Z,"40° 37' 34.10"" N","074° 03' 30.45"" W",173°,000.5 kn.,000.8 kn.,005.0m/s,300°,1022mb,1.0m,0.6m,0.8m,300°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 04:57 Z,"40° 37' 38.62"" N","074° 03' 30.46"" W",130°,000.2 kn.,000.7 kn.,005.0m/s,300°,1022mb,1.0m,0.6m,0.8m,300°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 04:51 Z,"40° 37' 42.31"" N","074° 03' 32.18"" W",121°,000.1 kn.,000.5 kn.,005.0m/s,300°,1021mb,1.0m,0.6m,0.8m,300°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 04:48 Z,"40° 37' 43.41"" N","074° 03' 33.24"" W",120°,000.0 kn.,000.3 kn.,005.0m/s,300°,1021mb,1.0m,0.6m,0.8m,300°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 04:42 Z,"40° 37' 44.88"" N","074° 03' 35.10"" W",139°,000.1 kn.,000.2 kn.,005.0m/s,300°,1021mb,1.0m,0.6m,0.8m,300°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 04:33 Z,"40° 37' 46.09"" N","074° 03' 36.69"" W",193°,000.0 kn.,000.1 kn.,005.0m/s,300°,1021mb,1.0m,0.6m,0.8m,300°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 04:18 Z,"40° 37' 47.34"" N","074° 03' 37.82"" W",107°,000.0 kn.,000.0 kn.,005.0m/s,298°,1021mb,1.1m,0.6m,0.9m,300°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 04:12 Z,"40° 37' 47.32"" N","074° 03' 38.18"" W",153°,000.0 kn.,Infinity kn.,005.0m/s,298°,1021mb,1.1m,0.6m,0.9m,300°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-34,22.02.2019 04:12 Z,"40° 37' 47.31"" N","074° 03' 38.19"" W",153°,000.0 kn.,000.0 kn.,005.0m/s,298°,1021mb,1.1m,0.6m,0.9m,300°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 04:06 Z,"40° 37' 47.39"" N","074° 03' 38.34"" W",170°,000.0 kn.,000.0 kn.,005.0m/s,298°,1021mb,1.1m,0.6m,0.9m,300°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 04:03 Z,"40° 37' 47.44"" N","074° 03' 38.42"" W",169°,000.0 kn.,000.1 kn.,005.0m/s,298°,1021mb,1.1m,0.6m,0.9m,300°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 03:57 Z,"40° 37' 47.81"" N","074° 03' 38.56"" W",224°,000.0 kn.,000.0 kn.,005.0m/s,298°,1021mb,1.1m,0.6m,0.9m,300°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 03:51 Z,"40° 37' 47.94"" N","074° 03' 38.90"" W",065°,000.0 kn.,000.1 kn.,005.0m/s,298°,1021mb,1.1m,0.6m,0.9m,300°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 03:48 Z,"40° 37' 47.74"" N","074° 03' 39.28"" W",042°,000.0 kn.,000.1 kn.,005.0m/s,298°,1021mb,1.1m,0.6m,0.9m,295°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 03:42 Z,"40° 37' 47.51"" N","074° 03' 39.75"" W",046°,000.0 kn.,000.0 kn.,005.0m/s,298°,1021mb,1.1m,0.6m,0.9m,295°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 03:36 Z,"40° 37' 47.47"" N","074° 03' 39.84"" W",176°,000.0 kn.,000.1 kn.,005.0m/s,296°,1021mb,1.1m,0.6m,0.9m,295°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 03:27 Z,"40° 37' 47.86"" N","074° 03' 39.47"" W",225°,000.0 kn.,000.1 kn.,005.0m/s,296°,1020mb,1.1m,0.6m,0.9m,295°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 03:21 Z,"40° 37' 47.85"" N","074° 03' 40.03"" W",072°,000.1 kn.,000.1 kn.,005.0m/s,296°,1020mb,1.1m,0.6m,0.9m,295°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 03:12 Z,"40° 37' 47.23"" N","074° 03' 40.45"" W",321°,000.0 kn.,000.8 kn.,005.0m/s,296°,1020mb,1.1m,0.6m,0.9m,295°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-34,22.02.2019 03:12 Z,"40° 37' 47.24"" N","074° 03' 40.46"" W",321°,000.0 kn.,000.1 kn.,005.0m/s,296°,1020mb,1.1m,0.6m,0.9m,295°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 03:06 Z,"40° 37' 47.44"" N","074° 03' 39.89"" W",230°,000.1 kn.,000.1 kn.,005.0m/s,296°,1020mb,1.1m,0.6m,0.9m,295°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 03:00 Z,"40° 37' 47.83"" N","074° 03' 40.11"" W",169°,000.0 kn.,000.1 kn.,005.0m/s,296°,1020mb,1.1m,0.6m,0.9m,295°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 02:57 Z,"40° 37' 47.84"" N","074° 03' 40.68"" W",032°,000.0 kn.,000.1 kn.,005.0m/s,296°,1020mb,1.1m,0.6m,0.9m,295°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 02:51 Z,"40° 37' 47.18"" N","074° 03' 41.28"" W",030°,000.0 kn.,000.1 kn.,005.0m/s,294°,1020mb,1.1m,0.6m,0.9m,295°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 02:42 Z,"40° 37' 48.00"" N","074° 03' 40.18"" W",212°,000.1 kn.,000.1 kn.,005.0m/s,294°,1020mb,1.1m,0.6m,0.9m,295°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 02:33 Z,"40° 37' 47.90"" N","074° 03' 41.75"" W",052°,000.1 kn.,000.1 kn.,005.0m/s,294°,1020mb,1.1m,0.6m,0.9m,295°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 02:27 Z,"40° 37' 47.16"" N","074° 03' 41.96"" W",016°,000.1 kn.,000.1 kn.,005.0m/s,294°,1020mb,1.1m,0.6m,0.9m,295°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 02:21 Z,"40° 37' 47.25"" N","074° 03' 41.07"" W",180°,000.1 kn.,000.2 kn.,005.0m/s,294°,1020mb,1.1m,0.6m,0.9m,295°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 02:15 Z,"40° 37' 48.05"" N","074° 03' 40.30"" W",270°,000.1 kn.,000.2 kn.,005.0m/s,294°,1020mb,1.1m,0.6m,0.9m,290°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 02:12 Z,"40° 37' 48.04"" N","074° 03' 41.21"" W",090°,000.1 kn.,000.6 kn.,005.0m/s,294°,1020mb,1.1m,0.6m,0.9m,290°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-34,22.02.2019 02:12 Z,"40° 37' 48.03"" N","074° 03' 41.21"" W",090°,000.1 kn.,000.1 kn.,005.0m/s,294°,1020mb,1.1m,0.6m,0.9m,290°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 02:06 Z,"40° 37' 47.22"" N","074° 03' 41.69"" W",067°,000.1 kn.,000.3 kn.,005.0m/s,292°,1019mb,1.1m,0.6m,0.9m,290°,170°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 02:00 Z,"40° 37' 47.95"" N","074° 03' 39.40"" W",207°,000.2 kn.,000.2 kn.,005.0m/s,292°,1019mb,1.1m,0.6m,0.9m,290°,165°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 01:54 Z,"40° 37' 48.25"" N","074° 03' 40.63"" W",359°,000.2 kn.,000.5 kn.,005.0m/s,292°,1019mb,1.1m,0.6m,0.9m,290°,165°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 01:51 Z,"40° 37' 47.10"" N","074° 03' 41.87"" W",042°,000.3 kn.,000.1 kn.,005.0m/s,292°,1019mb,1.1m,0.6m,0.9m,290°,165°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 01:45 Z,"40° 37' 46.95"" N","074° 03' 40.95"" W",178°,000.1 kn.,000.3 kn.,005.0m/s,292°,1019mb,1.1m,0.6m,0.9m,290°,165°,007sec,003sec,0.00m/s,000°
AIS.636013410.S-19,22.02.2019 01:39 Z,"40° 37' 48.29"" N","074° 03' 39.60"" W",269°,000.2 kn.,000.3 kn.,005.0m/s,292°,1019mb,1.1m,0.6m,0.9m,290°,165°,007sec,003sec,0.00m/s,000°
