Terminal,Date,Latitude,Longitude,Course,Speed,Average Speed,Wind Speed,Wind Direction,Pressure,Significant Wave Height,Wind Wave Height,Swell Height,Wind Wave Direction,Swell Direction,Swell Period,Wind Wave Period,Current Speed ,Current Direction 
AIS.636013411.S-19,25.11.2019 08:18 Z,"40° 37' 08.00"" N","074° 03' 08.03"" W",335°,000.2 kn.,000.2 kn.,007.0m/s,290°,1005mb,1.4m,1.1m,0.8m,285°,175°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 08:12 Z,"40° 37' 07.14"" N","074° 03' 07.48"" W",326°,000.2 kn.,000.2 kn.,007.0m/s,290°,1005mb,1.5m,1.2m,0.8m,285°,175°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 08:09 Z,"40° 37' 06.52"" N","074° 03' 06.97"" W",332°,000.2 kn.,000.2 kn.,007.0m/s,290°,1005mb,1.5m,1.2m,0.8m,285°,175°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 08:00 Z,"40° 37' 05.11"" N","074° 03' 06.79"" W",324°,000.1 kn.,000.1 kn.,007.0m/s,290°,1005mb,1.5m,1.2m,0.9m,285°,175°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 07:57 Z,"40° 37' 04.82"" N","074° 03' 07.02"" W",324°,000.0 kn.,000.1 kn.,007.0m/s,290°,1005mb,1.5m,1.2m,0.9m,285°,175°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 07:51 Z,"40° 37' 05.03"" N","074° 03' 06.69"" W",324°,000.1 kn.,000.1 kn.,007.0m/s,290°,1005mb,1.5m,1.2m,0.9m,285°,175°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 07:48 Z,"40° 37' 04.86"" N","074° 03' 06.41"" W",324°,000.1 kn.,000.2 kn.,007.0m/s,290°,1005mb,1.5m,1.2m,0.9m,285°,175°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-34,25.11.2019 07:45 Z,"40° 37' 04.44"" N","074° 03' 06.19"" W",000°,000.2 kn.,000.2 kn.,007.0m/s,290°,1005mb,1.5m,1.2m,0.9m,285°,175°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 07:42 Z,"40° 37' 03.76"" N","074° 03' 06.30"" W",009°,000.2 kn.,000.1 kn.,007.0m/s,290°,1005mb,1.5m,1.2m,0.9m,285°,175°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 07:33 Z,"40° 37' 02.97"" N","074° 03' 07.14"" W",214°,000.1 kn.,000.1 kn.,007.0m/s,290°,1005mb,1.5m,1.2m,0.9m,285°,175°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 07:27 Z,"40° 37' 03.72"" N","074° 03' 06.70"" W",205°,000.3 kn.,000.2 kn.,007.0m/s,290°,1005mb,1.5m,1.2m,0.9m,285°,175°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 07:21 Z,"40° 37' 04.75"" N","074° 03' 06.62"" W",328°,000.1 kn.,000.1 kn.,007.0m/s,290°,1005mb,1.5m,1.2m,0.9m,285°,175°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 07:18 Z,"40° 37' 04.56"" N","074° 03' 06.54"" W",328°,000.1 kn.,000.1 kn.,007.0m/s,290°,1004mb,1.5m,1.2m,0.9m,285°,175°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 07:12 Z,"40° 37' 04.06"" N","074° 03' 06.25"" W",015°,000.2 kn.,000.3 kn.,007.0m/s,290°,1004mb,1.5m,1.2m,0.9m,290°,175°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 07:06 Z,"40° 37' 02.32"" N","074° 03' 06.99"" W",020°,000.5 kn.,000.5 kn.,007.0m/s,292°,1004mb,1.5m,1.2m,0.9m,290°,175°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 07:03 Z,"40° 37' 00.95"" N","074° 03' 07.77"" W",018°,000.5 kn.,000.4 kn.,007.0m/s,292°,1004mb,1.5m,1.2m,0.9m,290°,175°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 06:57 Z,"40° 36' 58.94"" N","074° 03' 09.46"" W",205°,000.1 kn.,000.1 kn.,007.0m/s,292°,1004mb,1.5m,1.2m,0.9m,290°,170°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-34,25.11.2019 06:54 Z,"40° 36' 59.29"" N","074° 03' 09.50"" W",223°,000.2 kn.,000.3 kn.,007.0m/s,292°,1004mb,1.5m,1.2m,0.9m,290°,170°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 06:51 Z,"40° 36' 59.77"" N","074° 03' 08.68"" W",261°,000.2 kn.,000.1 kn.,007.0m/s,292°,1004mb,1.5m,1.2m,0.9m,290°,170°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 06:48 Z,"40° 36' 59.80"" N","074° 03' 08.21"" W",025°,000.1 kn.,000.1 kn.,007.0m/s,292°,1004mb,1.5m,1.2m,0.9m,290°,170°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 06:42 Z,"40° 36' 59.39"" N","074° 03' 09.00"" W",025°,000.2 kn.,000.2 kn.,007.0m/s,292°,1004mb,1.6m,1.3m,0.9m,290°,170°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 06:36 Z,"40° 36' 58.12"" N","074° 03' 09.88"" W",045°,000.2 kn.,000.2 kn.,007.0m/s,292°,1004mb,1.6m,1.3m,0.9m,290°,170°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 06:30 Z,"40° 36' 57.35"" N","074° 03' 11.40"" W",063°,000.1 kn.,000.1 kn.,007.0m/s,292°,1004mb,1.6m,1.3m,0.9m,290°,170°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 06:27 Z,"40° 36' 57.36"" N","074° 03' 11.68"" W",063°,000.0 kn.,000.0 kn.,007.0m/s,292°,1004mb,1.6m,1.3m,0.9m,290°,170°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 06:21 Z,"40° 36' 57.31"" N","074° 03' 11.61"" W",063°,000.1 kn.,000.2 kn.,006.0m/s,294°,1005mb,1.5m,1.2m,0.9m,290°,175°,007sec,003sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 06:15 Z,"40° 36' 56.66"" N","074° 03' 13.11"" W",053°,000.3 kn.,000.3 kn.,006.0m/s,294°,1004mb,1.5m,1.2m,0.9m,290°,175°,007sec,003sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 06:12 Z,"40° 36' 56.23"" N","074° 03' 14.03"" W",241°,000.1 kn.,000.2 kn.,006.0m/s,294°,1004mb,1.5m,1.2m,0.9m,290°,175°,007sec,003sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 06:06 Z,"40° 36' 56.74"" N","074° 03' 12.91"" W",253°,000.2 kn.,000.3 kn.,006.0m/s,294°,1004mb,1.5m,1.2m,0.9m,290°,175°,007sec,003sec,0.00m/s,000°
AIS.636013411.S-34,25.11.2019 06:03 Z,"40° 36' 56.95"" N","074° 03' 11.91"" W",243°,000.2 kn.,000.2 kn.,006.0m/s,294°,1004mb,1.5m,1.2m,0.9m,290°,175°,007sec,003sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 06:00 Z,"40° 36' 57.50"" N","074° 03' 11.50"" W",041°,000.1 kn.,000.1 kn.,006.0m/s,294°,1004mb,1.5m,1.2m,0.9m,290°,175°,007sec,003sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 05:57 Z,"40° 36' 57.43"" N","074° 03' 11.75"" W",040°,000.3 kn.,000.2 kn.,006.0m/s,294°,1004mb,1.5m,1.2m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 05:51 Z,"40° 36' 56.66"" N","074° 03' 13.31"" W",062°,000.1 kn.,000.0 kn.,007.0m/s,294°,1004mb,1.5m,1.2m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 05:45 Z,"40° 36' 56.52"" N","074° 03' 13.20"" W",062°,000.0 kn.,000.0 kn.,007.0m/s,294°,1004mb,1.5m,1.2m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 05:42 Z,"40° 36' 56.46"" N","074° 03' 13.28"" W",062°,000.1 kn.,000.0 kn.,007.0m/s,294°,1004mb,1.5m,1.2m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 05:36 Z,"40° 36' 56.46"" N","074° 03' 13.66"" W",218°,000.1 kn.,000.1 kn.,007.0m/s,294°,1004mb,1.5m,1.2m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 05:30 Z,"40° 36' 56.85"" N","074° 03' 13.17"" W",218°,000.1 kn.,000.1 kn.,007.0m/s,294°,1004mb,1.5m,1.2m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 05:27 Z,"40° 36' 56.71"" N","074° 03' 13.44"" W",218°,000.1 kn.,000.1 kn.,007.0m/s,294°,1004mb,1.5m,1.2m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 05:21 Z,"40° 36' 56.85"" N","074° 03' 12.77"" W",218°,000.1 kn.,000.0 kn.,007.0m/s,294°,1004mb,1.5m,1.2m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 05:15 Z,"40° 36' 56.68"" N","074° 03' 12.91"" W",218°,000.0 kn.,Infinity kn.,007.0m/s,294°,1004mb,1.5m,1.2m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-34,25.11.2019 05:15 Z,"40° 36' 56.69"" N","074° 03' 12.92"" W",217°,000.0 kn.,000.0 kn.,007.0m/s,294°,1004mb,1.5m,1.2m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 05:09 Z,"40° 36' 56.81"" N","074° 03' 12.71"" W",218°,000.1 kn.,000.1 kn.,007.0m/s,296°,1004mb,1.5m,1.2m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 05:06 Z,"40° 36' 56.61"" N","074° 03' 13.18"" W",218°,000.1 kn.,000.0 kn.,007.0m/s,296°,1004mb,1.5m,1.2m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 05:00 Z,"40° 36' 56.44"" N","074° 03' 13.49"" W",218°,000.1 kn.,000.1 kn.,007.0m/s,296°,1004mb,1.5m,1.2m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 04:54 Z,"40° 36' 56.92"" N","074° 03' 13.62"" W",050°,000.1 kn.,000.2 kn.,007.0m/s,296°,1003mb,1.6m,1.3m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 04:51 Z,"40° 36' 56.37"" N","074° 03' 14.11"" W",058°,000.1 kn.,000.1 kn.,007.0m/s,296°,1003mb,1.6m,1.3m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 04:45 Z,"40° 36' 56.63"" N","074° 03' 13.59"" W",058°,000.1 kn.,000.1 kn.,007.0m/s,296°,1003mb,1.6m,1.3m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 04:39 Z,"40° 36' 56.54"" N","074° 03' 14.13"" W",056°,000.2 kn.,000.2 kn.,007.0m/s,296°,1003mb,1.6m,1.3m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 04:36 Z,"40° 36' 56.25"" N","074° 03' 14.79"" W",237°,000.1 kn.,000.1 kn.,007.0m/s,296°,1003mb,1.6m,1.3m,0.9m,295°,175°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 04:30 Z,"40° 36' 56.31"" N","074° 03' 14.28"" W",244°,000.2 kn.,000.1 kn.,007.0m/s,296°,1003mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 04:24 Z,"40° 36' 56.50"" N","074° 03' 13.72"" W",240°,000.1 kn.,Infinity kn.,007.0m/s,296°,1003mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-34,25.11.2019 04:24 Z,"40° 36' 56.51"" N","074° 03' 13.71"" W",240°,000.1 kn.,000.0 kn.,007.0m/s,296°,1003mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 04:21 Z,"40° 36' 56.46"" N","074° 03' 13.84"" W",240°,000.1 kn.,000.1 kn.,007.0m/s,296°,1003mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 04:15 Z,"40° 36' 56.22"" N","074° 03' 14.23"" W",240°,000.1 kn.,000.1 kn.,007.0m/s,296°,1003mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 04:09 Z,"40° 36' 56.72"" N","074° 03' 13.51"" W",258°,000.1 kn.,000.0 kn.,007.0m/s,296°,1003mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 04:06 Z,"40° 36' 56.73"" N","074° 03' 13.69"" W",258°,000.1 kn.,000.1 kn.,007.0m/s,296°,1003mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 04:00 Z,"40° 36' 56.38"" N","074° 03' 14.43"" W",258°,000.1 kn.,000.1 kn.,007.0m/s,296°,1003mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 03:54 Z,"40° 36' 56.46"" N","074° 03' 13.66"" W",256°,000.2 kn.,000.2 kn.,007.0m/s,296°,1003mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 03:48 Z,"40° 36' 57.10"" N","074° 03' 12.55"" W",034°,000.0 kn.,000.1 kn.,007.0m/s,296°,1003mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 03:45 Z,"40° 36' 57.08"" N","074° 03' 13.00"" W",034°,000.1 kn.,000.1 kn.,007.0m/s,296°,1003mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 03:39 Z,"40° 36' 56.65"" N","074° 03' 13.01"" W",251°,000.3 kn.,000.2 kn.,007.0m/s,296°,1002mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 03:33 Z,"40° 36' 57.25"" N","074° 03' 12.02"" W",073°,000.1 kn.,000.6 kn.,007.0m/s,296°,1002mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-34,25.11.2019 03:33 Z,"40° 36' 57.24"" N","074° 03' 12.02"" W",073°,000.1 kn.,000.2 kn.,007.0m/s,296°,1002mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 03:30 Z,"40° 36' 57.13"" N","074° 03' 12.64"" W",068°,000.2 kn.,000.2 kn.,007.0m/s,296°,1002mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 03:24 Z,"40° 36' 56.59"" N","074° 03' 13.91"" W",263°,000.1 kn.,000.0 kn.,007.0m/s,296°,1002mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 03:18 Z,"40° 36' 56.39"" N","074° 03' 13.93"" W",263°,000.1 kn.,000.1 kn.,007.0m/s,296°,1002mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 03:15 Z,"40° 36' 56.53"" N","074° 03' 13.75"" W",263°,000.1 kn.,000.0 kn.,007.0m/s,296°,1002mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 03:09 Z,"40° 36' 56.40"" N","074° 03' 13.72"" W",263°,000.1 kn.,000.1 kn.,007.0m/s,296°,1002mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 03:03 Z,"40° 36' 56.70"" N","074° 03' 12.85"" W",056°,000.0 kn.,000.1 kn.,007.0m/s,296°,1002mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 03:00 Z,"40° 36' 56.42"" N","074° 03' 13.13"" W",059°,000.2 kn.,000.1 kn.,007.0m/s,296°,1002mb,1.6m,1.3m,0.9m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 02:54 Z,"40° 36' 56.35"" N","074° 03' 13.63"" W",268°,000.2 kn.,000.1 kn.,008.0m/s,296°,1002mb,1.7m,1.4m,1.0m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 02:48 Z,"40° 36' 56.56"" N","074° 03' 12.66"" W",073°,000.0 kn.,000.1 kn.,008.0m/s,296°,1002mb,1.7m,1.4m,1.0m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 02:45 Z,"40° 36' 56.70"" N","074° 03' 12.95"" W",073°,000.1 kn.,Infinity kn.,008.0m/s,296°,1002mb,1.7m,1.4m,1.0m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-34,25.11.2019 02:45 Z,"40° 36' 56.69"" N","074° 03' 12.96"" W",073°,000.1 kn.,000.1 kn.,008.0m/s,296°,1002mb,1.7m,1.4m,1.0m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 02:39 Z,"40° 36' 56.55"" N","074° 03' 13.45"" W",073°,000.1 kn.,000.0 kn.,008.0m/s,296°,1002mb,1.7m,1.4m,1.0m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 02:33 Z,"40° 36' 56.70"" N","074° 03' 13.38"" W",073°,000.1 kn.,000.2 kn.,008.0m/s,296°,1002mb,1.7m,1.4m,1.0m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 02:27 Z,"40° 36' 56.13"" N","074° 03' 14.94"" W",260°,000.1 kn.,000.1 kn.,008.0m/s,296°,1002mb,1.7m,1.4m,1.0m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 02:24 Z,"40° 36' 56.23"" N","074° 03' 14.74"" W",260°,000.1 kn.,000.2 kn.,008.0m/s,296°,1001mb,1.7m,1.4m,1.0m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 02:18 Z,"40° 36' 56.53"" N","074° 03' 13.51"" W",246°,000.1 kn.,000.0 kn.,008.0m/s,296°,1001mb,1.7m,1.4m,1.0m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 02:12 Z,"40° 36' 56.57"" N","074° 03' 13.58"" W",246°,000.1 kn.,000.1 kn.,008.0m/s,296°,1001mb,1.7m,1.4m,1.0m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 02:09 Z,"40° 36' 56.53"" N","074° 03' 13.90"" W",246°,000.0 kn.,000.1 kn.,008.0m/s,296°,1001mb,1.7m,1.4m,1.0m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 02:03 Z,"40° 36' 56.42"" N","074° 03' 14.35"" W",246°,000.1 kn.,000.0 kn.,008.0m/s,296°,1001mb,1.7m,1.4m,1.0m,295°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 01:57 Z,"40° 36' 56.29"" N","074° 03' 14.09"" W",232°,000.0 kn.,000.1 kn.,008.0m/s,298°,1001mb,1.7m,1.4m,1.0m,300°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 01:54 Z,"40° 36' 56.44"" N","074° 03' 14.29"" W",232°,000.0 kn.,NaN kn.,008.0m/s,298°,1001mb,1.7m,1.4m,1.0m,300°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-34,25.11.2019 01:54 Z,"40° 36' 56.44"" N","074° 03' 14.29"" W",232°,000.0 kn.,000.1 kn.,008.0m/s,298°,1001mb,1.7m,1.4m,1.0m,300°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 01:48 Z,"40° 36' 56.60"" N","074° 03' 13.93"" W",232°,000.0 kn.,000.1 kn.,008.0m/s,298°,1001mb,1.7m,1.4m,1.0m,300°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 01:42 Z,"40° 36' 56.69"" N","074° 03' 13.33"" W",232°,000.1 kn.,000.2 kn.,008.0m/s,298°,1001mb,1.7m,1.4m,1.0m,300°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 01:39 Z,"40° 36' 57.02"" N","074° 03' 12.85"" W",252°,000.2 kn.,000.3 kn.,008.0m/s,298°,1001mb,1.7m,1.4m,1.0m,300°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 01:33 Z,"40° 36' 57.94"" N","074° 03' 10.72"" W",219°,000.2 kn.,000.3 kn.,008.0m/s,298°,1001mb,1.7m,1.4m,1.0m,300°,170°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 01:27 Z,"40° 36' 58.98"" N","074° 03' 09.20"" W",232°,000.3 kn.,000.5 kn.,008.0m/s,298°,1001mb,1.7m,1.4m,1.0m,300°,165°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 01:24 Z,"40° 36' 59.91"" N","074° 03' 07.77"" W",213°,000.7 kn.,000.8 kn.,008.0m/s,298°,1001mb,1.7m,1.4m,1.0m,300°,165°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 01:18 Z,"40° 37' 04.88"" N","074° 03' 08.26"" W",152°,000.7 kn.,000.6 kn.,008.0m/s,298°,1001mb,1.7m,1.4m,1.0m,300°,165°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 01:12 Z,"40° 37' 07.74"" N","074° 03' 11.45"" W",133°,000.4 kn.,000.3 kn.,008.0m/s,298°,1001mb,1.7m,1.4m,1.0m,300°,165°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 01:06 Z,"40° 37' 08.77"" N","074° 03' 13.39"" W",121°,000.2 kn.,000.3 kn.,008.0m/s,298°,1000mb,1.7m,1.4m,1.0m,300°,165°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-34,25.11.2019 01:03 Z,"40° 37' 09.08"" N","074° 03' 14.32"" W",113°,000.2 kn.,000.3 kn.,008.0m/s,298°,1000mb,1.7m,1.4m,1.0m,300°,165°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 01:00 Z,"40° 37' 09.31"" N","074° 03' 15.31"" W",114°,000.2 kn.,000.1 kn.,008.0m/s,298°,1000mb,1.7m,1.4m,1.0m,300°,165°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 00:48 Z,"40° 37' 10.29"" N","074° 03' 16.79"" W",267°,000.1 kn.,000.0 kn.,008.0m/s,298°,1000mb,1.8m,1.5m,1.0m,300°,165°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 00:42 Z,"40° 37' 10.52"" N","074° 03' 16.92"" W",267°,000.0 kn.,000.0 kn.,008.0m/s,298°,1000mb,1.8m,1.5m,1.0m,300°,165°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 00:36 Z,"40° 37' 10.71"" N","074° 03' 16.87"" W",267°,000.0 kn.,000.0 kn.,008.0m/s,298°,1000mb,1.8m,1.5m,1.0m,300°,165°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 00:33 Z,"40° 37' 10.77"" N","074° 03' 16.96"" W",267°,000.1 kn.,000.2 kn.,008.0m/s,298°,1000mb,1.8m,1.5m,1.0m,300°,165°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 00:24 Z,"40° 37' 10.81"" N","074° 03' 14.28"" W",285°,000.4 kn.,000.4 kn.,008.0m/s,298°,1000mb,1.8m,1.5m,1.0m,300°,165°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 00:21 Z,"40° 37' 10.55"" N","074° 03' 12.83"" W",287°,000.3 kn.,000.5 kn.,007.0m/s,292°,999mb,1.7m,1.3m,0.9m,290°,170°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 00:15 Z,"40° 37' 08.62"" N","074° 03' 10.30"" W",326°,000.6 kn.,Infinity kn.,007.0m/s,292°,999mb,1.7m,1.3m,0.9m,290°,170°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-34,25.11.2019 00:15 Z,"40° 37' 08.61"" N","074° 03' 10.29"" W",326°,000.6 kn.,000.4 kn.,007.0m/s,292°,999mb,1.7m,1.3m,0.9m,290°,170°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 00:12 Z,"40° 37' 07.47"" N","074° 03' 09.51"" W",333°,000.2 kn.,000.1 kn.,007.0m/s,292°,999mb,1.7m,1.3m,0.9m,290°,170°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,25.11.2019 00:00 Z,"40° 37' 06.79"" N","074° 03' 09.65"" W",123°,000.1 kn.,000.0 kn.,007.0m/s,292°,999mb,1.7m,1.3m,0.9m,290°,170°,007sec,004sec,0.00m/s,000°
AIS.636013411.S-19,24.11.2019 23:57 Z,"40° 37' 06.93"" N","074° 03' 09.68"" W",123°,000.1 kn.,000.2 kn.,007.0m/s,292°,999mb,1.6m,1.3m,0.9m,295°,165°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,24.11.2019 23:51 Z,"40° 37' 07.47"" N","074° 03' 10.66"" W",134°,000.1 kn.,000.1 kn.,007.0m/s,292°,999mb,1.6m,1.3m,0.9m,295°,165°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,24.11.2019 23:45 Z,"40° 37' 07.75"" N","074° 03' 11.09"" W",134°,000.1 kn.,000.1 kn.,007.0m/s,292°,999mb,1.6m,1.3m,0.9m,295°,165°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,24.11.2019 23:42 Z,"40° 37' 07.82"" N","074° 03' 10.87"" W",134°,000.0 kn.,000.0 kn.,007.0m/s,292°,999mb,1.6m,1.3m,0.9m,295°,165°,006sec,004sec,0.00m/s,000°
AIS.636013411.S-19,24.11.2019 23:36 Z,"40° 37' 07.88"" N","074° 03' 10.98"" W",134°,000.0 kn.,000.1 kn.,007.0m/s,292°,998mb,1.6m,1.3m,0.9m,295°,165°,006sec,004sec,0.00m/s,000°
