speed_overground,rpm
13.7,61
13.7,61
13.7,60.9
13.7,60.9
13.7,61
13.7,61
13.8,60.8
13.8,61
13.75,60.9
13.7,60.8
13.7,61
13.8,61
13.7,61
13.7,61
13.8,61
13.8,60.8
13.8,60.8
13.75,61
13.7,60.9
13.8,61
13.7,60.9
13.7,60.9
13.7,60.8
13.6,60.8
13.6,60.9
13.6,61
13.6,61
13.6,60.9
13.6,60.9
13.6,61
13.6,60.8
13.6,60.8
13.6,60.9
13.7,61
13.65,61
13.6,60.9
13.6,61
13.7,60.9
13.6,61.1
13.6,61
13.7,60.9
13.6,60.8
13.7,61
13.7,61
13.7,60.9
13.7,61
13.7,60.9
13.8,61
13.8,61
13.7,60.9
13.8,60.9
13.9,60.9
13.9,60.8
13.9,60.9
13.9,61
13.9,61
13.8,60.8
13.9,61
13.8,60.9
13.8,60.9
13.85,60.9
13.9,61
13.8,61
13.8,61
13.8,61
13.8,61
13.8,61
13.8,60.9
13.8,61
13.8,60.8
13.8,60.8
13.8,61
13.9,61
13.9,61
13.8,60.9
13.8,60.8
13.9,60.9
13.8,61
13.8,60.9
13.8,61.1
13.8,61
13.8,61
13.7,60.8
13.8,61
13.8,60.9
13.8,60.9
13.85,60.9
13.9,61
13.9,60.9
13.9,60.9
13.9,60.8
13.9,60.9
13.9,60.9
13.9,61
13.9,60.9
13.9,61
13.9,60.9
13.9,60.9
14,60.9
14,61
13.9,60.9
13.8,61
13.8,61
13.8,60.8
13.75,61
13.7,61
13.7,61
13.7,61
13.7,61
13.7,61
13.7,61
13.7,60.9
13.7,61
13.7,60.9
13.7,61
13.7,61
13.7,60.9
13.8,61.1
13.7,60.8
13.8,60.8
13.7,60.9
13.7,61
13.7,61
13.7,60.8
13.7,60.9
13.7,60.9
13.7,60.9
13.6,61
13.6,60.8
13.6,61
13.6,61
13.6,60.9
13.6,61
13.6,61
13.6,61
13.6,61
13.6,60.9
13.6,60.8
13.6,60.8
13.6,60.9
13.6,61
13.6,60.9
13.6,60.9
13.6,60.9
13.6,60.9
13.6,61
13.6,61
13.6,60.9
13.6,61
13.6,61
13.6,60.8
13.7,60.9
13.7,61
13.7,61
13.7,60.9
13.7,61
13.7,61.1
13.7,61
13.8,60.9
13.7,60.9
13.8,61
13.8,61.1
13.8,60.9
13.8,60.9
13.8,61
13.8,60.8
13.8,61
13.9,61
13.8,61
13.8,61
13.8,61
13.8,60.9
13.8,61
13.8,60.9
13.8,61
13.8,61
13.8,61
13.8,60.8
13.8,60.8
13.8,60.9
13.8,61
13.9,60.8
13.9,60.9
13.9,60.9
13.8,61
13.9,60.9
13.9,61
14,61
14,61
14,60.8
14,60.9
14,60.8
14,61
14,61
14,60.8
13.9,60.8
13.9,61
13.9,61
13.8,60.8
13.9,60.9
13.85,60.8
13.8,61.1
13.8,61
13.8,60.8
13.8,61
13.8,60.9
13.8,61
13.8,61
13.8,61
13.8,60.9
13.8,60.8
13.8,61
13.8,61.1
13.7,61.1
13.7,60.8
13.7,60.8
13.7,61
13.7,60.8
13.7,61
13.7,60.8
13.7,60.9
13.7,60.8
13.7,60.8
13.7,61
13.7,61
13.7,60.9
13.65,61
13.6,61
13.7,61
13.7,61
13.7,60.9
13.7,61
13.8,61
13.8,61.1
13.8,60.8
13.85,60.9
13.9,61
13.8,60.9
13.8,60.9
13.7,60.9
13.8,60.8
13.8,60.9
13.8,61.1
13.75,61.1
13.7,60.8
13.7,60.8
13.7,61
13.6,61
13.7,61
13.7,60.9
13.7,60.9
13.7,61
13.7,60.9
13.7,61
13.6,60.9
13.7,61
13.7,61
13.7,61
13.7,60.8
13.7,61
13.6,61
13.6,61
13.6,61.1
13.6,61
13.6,61.1
13.6,60.9
13.5,60.7
13.4,61
13.4,60.9
13.4,60.7
13.4,61
13.4,61
13.4,60.9
13.3,61
13.3,61
13.3,61
13.2,60.9
13.2,60.8
13.2,61
13.2,60.8
13.2,61
13.1,61
13.1,60.8
13.1,61
13.1,61
13,61
13,60.9
13.05,62.9
13.1,63
13.1,62.9
13.2,62.9
13.3,63.1
13.3,63.1
13.4,62.8
13.4,62.9
13.4,62.9
13.4,62.8
13.4,62.8
13.4,62.9
13.4,62.9
13.4,62.9
13.4,63
13.4,63.1
13.3,62.8
13.35,62.8
13.4,63.1
13.4,62.9
13.3,62.8
13.3,63.1
13.2,63
13.3,62.8
13.4,63.1
13.4,62.8
13.4,62.9
13.4,62.85
13.4,62.8
13.5,62.9
13.4,62.9
13.4,62.9
13.4,62.9
13.5,62.9
13.6,62.9
13.55,62.9
13.5,62.9
13.5,62.9
13.5,63
13.6,62.9
13.5,63
13.5,63
13.5,62.9
13.45,63
13.4,62.8
13.4,63
13.3,62.8
13.3,62.8
13.2,62.9
13.2,63
13.2,62.9
13.2,62.9
13.2,63
13.2,62.9
13.1,62.9
13.1,62.9
13.1,63
13.1,63.1
13.1,62.9
13.1,62.9
13.1,62.8
13.1,62.8
13.1,62.9
13.1,63.1
13.1,63
13,62.9
13,62.9
13,63.1
13,63
13,63
13,62.9
13,63.1
13.1,62.9
13,62.8
13.1,63
13.1,62.8
13.1,63.1
13.1,62.9
13.1,62.9
13.1,62.9
13.1,63
13.1,62.9
13.1,63
13.2,62.9
13.2,62.8
13.2,63
13.3,62.9
13.3,62.8
13.3,62.9
13.3,62.9
13.3,62.9
13.3,63.1
13.3,62.9
13.3,62.9
13.3,62.8
13.3,62.9
13.3,62.9
13.3,62.9
13.3,62.8
13.3,62.9
13.3,63
13.3,63
13.3,62.9
13.3,63
13.3,62.9
13.3,63
13.3,62.9
13.3,63
13.3,62.9
13.4,62.9
13.4,62.9
13.4,62.9
13.4,62.9
13.4,62.8
13.4,62.9
13.4,62.8
13.5,62.9
13.4,63.1
13.4,62.9
13.5,62.9
13.4,62.9
13.5,62.7
13.5,63
13.5,62.9
13.5,62.8
13.6,63
13.5,63
13.6,62.9
13.6,63.1
13.6,62.9
13.6,62.9
13.6,62.9
13.6,63
13.5,62.9
13.6,63
13.6,62.8
13.7,62.9
13.7,63
13.7,62.8
13.7,62.9
13.7,63.1
13.7,62.9
13.7,62.9
13.7,62.9
13.7,62.9
13.7,62.8
13.65,62.8
13.64,62.9
13.67,62.8
13.7,62.8
13.66,62.9
13.71,63
13.75,62.9
13.71,63.1
13.72,62.9
13.8,63.1
13.71,62.9
13.705,62.9
13.7,62.9
13.7,62.9
13.8,63
13.8,63.1
13.8,63
13.7,62.9
13.8,62.9
13.8,62.8
13.8,62.9
13.8,63.1
13.74,62.9
13.7,63
13.7,62.9
13.7,62.9
13.8,62.9
13.79,62.9
13.79,63
13.79,62.9
13.9,63.1
13.9,63
13.93,62.9
13.94,62.9
14,62.9
14,62.8
14.02,62.9
14.01,62.9
14,62.9
13.98,62.8
13.99,62.9
14,63
13.97,62.9
13.99,62.9
14,62.9
14.05,62.9
14.1,63.1
14.1,62.9
14.2,62.9
14.2,62.9
14.16,62.9
14.1,62.9
14.18,62.9
14.21,63
14.255,63.1
14.3,62.9
14.3,62.8
14.3,62.9
14.3,62.9
14.3,63
14.3,62.8
14.3,62.8
14.25,62.9
14.255,62.9
14.26,63.1
14.3,62.9
14.3,62.9
14.3,62.9
14.21,62.9
14.3,62.9
14.2,62.9
14.19,62.9
14.185,63.1
14.18,62.9
14.21,62.8
14.19,62.9
14.2,63
14.2,63.1
14.17,62.9
14.2,62.9
14.2,62.8
14.2,62.9
14.2,63.1
14.16,63
14.2,63.1
14.18,62.9
14.2,63
14.2,62.8
14.21,63
14.205,62.9
14.2,62.9
14.2,62.9
14.1,62.9
14.14,62.9
14.16,62.9
14.13,62.9
14.1,62.9
14.1,62.9
14.085,62.9
14.07,62.8
14.1,62.9
14.1,62.9
14.1,62.9
14.11,62.9
14.12,62.9
14.08,62.9
14.07,62.9
14.06,62.9
14,62.8
14.06,63
14.04,62.8
14,62.9
14,63
14.08,62.8
14.1,63
14.1,62.9
14.1,62.8
14.05,62.8
14,62.9
14.1,63
14.15,62.9
14.1,62.9
14.2,63
14.23,62.95
14.265,62.9
14.3,63
14.3,62.9
14.29,63
14.3,62.9
14.31,62.9
14.29,62.9
14.32,62.9
14.3,62.9
14.305,63.1
14.31,62.9
14.29,62.9
14.3,62.8
14.3,63
14.29,62.9
14.28,63.1
14.28,63
14.265,62.9
14.25,63
14.2,62.9
14.26,63
14.24,63.1
14.2,62.9
14.2,63
14.2,63
14.2,62.9
14.195,62.9
14.19,62.9
14.18,63
14,62.8
13.97,62.9
14.05,63
14,62.9
14,63.1
14.1,63.1
14.1,62.9
14.1,62.9
14.2,62.9
14.24,62.9
14.29,62.9
14.32,63
14.33,63.1
14.34,63.1
14.37,62.8
14.4,62.9
14.4,62.9
14.47,62.9
14.5,62.9
14.5,62.9
14.5,62.9
14.52,63
14.53,62.9
14.525,62.9
14.52,63
14.5,62.9
14.5,63
14.55,62.8
14.6,62.9
14.6,62.9
14.6,63
14.57,62.9
14.585,62.9
14.6,62.8
14.59,63
14.6,63
14.5,63
14.52,63
14.5,62.9
14.5,62.9
14.5,62.8
14.47,62.9
14.44,62.9
14.43,63.1
14.46,62.9
14.44,62.9
14.4,61.9
14.33,61.9
14.3,62
14.25,59.9
14.2,59.9
14.1,59.9
13.99,59.8
13.95,58
13.77,57.9
13.72,58
13.6,57.9
13.51,58
13.48,58
13.45,58.1
13.4,57.9
13.4,57.9
13.35,58
13.3,57.9
13.3,57.8
13.31,57.8
13.3,58
13.285,57.8
13.27,57.9
13.27,57.8
13.3,57.9
13.2,57.9
13.2,57.9
13.2,57.8
13.27,57.8
13.27,57.7
13.27,57.8
13.28,58
13.3,58.1
13.29,57.7
13.28,58.1
13.3,58
13.3,58
13.3,57.9
13.3,57.8
13.3,58
13.3,58
13.32,58
13.32,57.95
13.32,57.9
13.31,58
13.3,57.8
13.3,58
13.305,57.9
13.31,58
13.3,57.9
13.3,57.8
13.3,57.9
13.2,58
13.3,57.8
13.28,57.9
13.2,58
13.24,58
13.28,57.8
13.26,57.9
13.2,58
13.3,58
13.3,58
13.25,57.9
13.2,57.9
13.23,57.9
13.26,58
13.25,57.9
13.24,58
13.23,57.9
13.23,58
13.2,58
13.2,58
13.26,57.9
13.23,57.8
13.2,58.1
13.3,58
13.28,57.8
13.28,57.9
13.24,57.9
13.27,58
13.2,57.9
13.2,57.9
13.255,57.8
13.31,58
13.3,57.9
13.3,57.8
13.3,57.8
13.32,57.9
13.32,57.9
13.33,57.9
13.315,57.9
13.3,57.8
13.3,58
13.31,58
13.34,57.9
13.3,58
13.3,57.9
13.32,57.8
13.33,58
13.335,57.8
13.34,57.9
13.35,58
13.3,57.9
13.33,58
13.37,57.9
13.3,57.9
13.3,57.8
13.3,58.1
13.275,57.9
13.25,58
13.17,58
13.11,57.8
13.1,57.8
13.14,58
13.16,57.8
13.2,58
13.2,57.8
13.2,58
13.2,57.8
13.3,57.8
13.29,58
13.32,57.9
13.3,57.8
13.3,57.9
13.34,57.8
13.34,58
13.34,57.9
13.35,58
13.3,58
13.36,58
13.3,58
13.37,57.8
13.37,57.9
13.4,57.9
13.41,58
13.42,57.9
13.43,58
13.4,57.9
13.48,57.9
13.51,57.8
13.5,58
13.5,57.8
13.52,57.8
13.51,58
13.5,57.8
13.51,58
13.51,57.9
13.5,57.9
13.5,58
13.47,58
13.4,58
13.35,57.9
13.3,58
13.3,57.9
13.3,58
13.29,57.9
13.3,58
13.24,57.8
13.23,58
13.25,58
13.24,57.8
13.23,58
13.2,57.9
13.2,58
13.26,57.9
13.2,58
13.2,57.95
13.24,57.9
13.27,57.8
13.295,57.9
13.32,58
13.29,58
13.3,57.9
13.2,58
13.31,57.8
13.3,57.9
13.3,57.9
13.3,57.8
13.3,58
13.3,58
13.34,58
13.39,58
13.3,58
13.3,58
13.35,58
13.3,58.1
13.3,57.9
13.3,57.9
13.3,58
13.3,58
13.29,58
13.3,58
13.31,57.9
13.2,57.9
13.3,58.1
13.295,57.9
13.29,58
13.2,58
13.2,58
13.2,57.8
13.26,57.8
13.26,57.9
13.23,58
13.2,58
13.2,58
13.2,57.9
13.2,58
13.2,58
13.1,58
13.1,58.1
13.16,58
13.15,58
13.165,57.8
13.18,58
13.1,57.9
13.1,58
13.11,57.8
13.1,58
13,58
13,57.9
13,58
13.03,58
13.06,57.9
13.02,58
13.03,57.8
13,58.1
13.03,58
13.04,58
13,57.9
13,57.8
13.015,57.9
13.03,57.8
13,57.8
13.02,58
13,57.9
13,57.9
13,58
13.02,57.9
13,58
13,57.9
13,58
13.04,57.9
13,57.8
13,58
13.02,57.8
13,58
13,57.9
12.995,57.8
12.99,58
12.9,58
13,58.1
13.01,58
13,58
13,58
13,57.9
13.02,57.8
13.025,57.9
13.03,58
13.03,57.9
13.05,58
13,57.9
13.08,58
13.09,57.8
13.1,57.9
13.1,58.1
13.1,57.8
13.1,58
13.1,57.8
13.15,57.9
13.18,57.9
13.1,57.9
13.16,57.9
13.14,58
13.12,58.1
13.1,58
13.1,58
13,57.8
13,58
13,58
13.13,57.8
13,58
13.09,57.9
13.09,57.9
13.09,58
13,58
13,57.9
13,57.8
13.09,58
13,58
13,57.8
13.07,58
13.06,58
13.05,57.9
13.05,58
13.05,58
13,57.9
13,57.8
13.08,57.9
13.1,57.9
13.1,58
13.1,58
13.1,58
13.13,57.9
13.14,58
13.17,57.8
13.1,58
13.1,58
13.18,57.9
13.19,58
13.2,58
13.1,58
13.1,57.9
13.19,57.9
13.23,58
13.21,57.8
13.2,57.8
13.2,57.8
13.2,57.8
13.2,58
13.22,58
13.2,58
13.2,57.9
13.22,58
13.21,58
13.19,57.8
13.24,58
13.22,58
13.2,58
13.19,58
13.15,57.8
13.1,58
13.1,57.9
13.07,57.9
13,58
12.93,58
12.86,58
12.51,58.1
12.3,58
12.14,57.9
12.05,58.1
12.1,58
12.4,58
12.54,58.2
12.57,58
12.6,58
12.6,57.9
12.55,57.9
12.6,57.8
12.77,58
12.93,58
13,57.9
13,57.9
13.04,57.9
13.08,58.1
13.11,58
13,57.8
13.1,57.9
13.22,57.9
13.27,57.9
13.21,57.9
13.14,57.9
13.12,58
13.1,58
13.17,57.9
13.24,58.1
13.2,58
13.2,58
13.3,57.8
13.3,57.8
13.33,58
13.36,58
13.4,58
13.4,58
13.4,58
13.41,58
13.2,58
13.1,58
13,58.1
12.9,57.8
12.8,57.8
12.9,57.8
13.03,57.8
13.1,58
13.22,57.9
13.26,58
13.36,57.9
13.3,57.8
13.35,58
13.4,58
13.42,58
13.4,57.9
13.4,58
13.49,57.8
13.51,57.9
13.56,57.8
13.545,58.1
13.53,57.9
13.6,58
13.6,58
13.58,57.9
13.6,58.2
13.6,58
13.6,58
13.59,58
13.59,57.8
13.59,58
13.6,58
13.6,57.9
13.6,57.95
13.57,58
13.6,57.8
13.6,57.8
13.6,58.1
13.565,58
13.53,58
13.31,45.9
12.91,45.9
12.45,46
11.9,45.8
11.4,45.9
11.17,45.9
11,46
11,46
11,45.9
11,46.1
10.74,30
10.28,30
9.89,29.9
9.2,0
8.84,27.9
8.73,29.8
8.62,30
8.4,30
8.3,29.9
8.18,29.9
7.8,0
7.66,37.6
7.61,29.9
7.5,30
7.485,29.9
7.47,29.9
7.42,29.9
7.7,46
8.1,46
8.47,46
8.7,46
8.9,41.3
8.89,38.6
8.795,29.9
8.7,29.9
8.5,30
8.32,30
8.14,29.9
7.9,29.9
7.8,29.9
7.65,29.9
7.575,30
7.5,30
7.3,29.9
7.33,29.9
7.68,46
8.15,46
8.56,46
8.9,46
9.63,60.4
10.135,62
10.64,62
11.4,61.9
12,62
12.4,62
12.7,62
13.08,61.9
13.26,61.9
13.4,61.9
13.5,61.9
13.6,62
13.64,61.9
13.6,61.9
13.7,62
13.8,61.9
14,61.8
13.6,45.9
13.15,45.9
12.975,46
12.8,62.1
13.09,62
13.33,70.1
14.02,71.9
14.7,71.9
14.5,62
14.46,61.9
14.38,61.9
14.3,62
14.2,62
14.25,61.9
14.23,62
14.26,61.9
14.25,62.1
13.7,46
13.1,45.9
12.935,45.9
12.77,45.8
12.4,45.9
12.1,46
11.8,45.9
11.4,46
10.52,45.9
9.63,46
9.7,62.1
9.8,61.9
9.9,61.9
10.31,62
10.65,61.8
11.1,61.9
11.6,62
12,61.9
12.45,62
12.545,62
12.64,61.9
12.84,62
13,62
13.21,61.9
13.27,61.8
13.2,61.9
13.2,62
13.36,61.9
13.39,61.9
13.42,62
13.49,62
13.66,62
13.6,62
13.64,61.9
13.68,62
13.7,61.8
13.1,45.9
12.87,45.9
12.64,45.9
12.2,46
11.89,46
11.62,46
11.2,45.8
10.87,46
10.71,46
10.655,45.9
10.6,46
10.6,46
10.64,46
10.6,46
10.5,46
10.34,30
9.89,30
9.52,29.9
9.315,29.9
9.11,29.9
8.75,29.9
8.3,29.9
8.05,30
7.84,29.9
7.7,30
7.4,29.9
7.2,29.9
7.1,29.9
7,29.9
6.92,0
6.55,0
6.2,0
5.87,0
5.54,0
5.2,0
4.9,0
4.9,29.9
4.9,29.9
5.1,30
5,0
4.75,0
4.73,30.1
4.87,30
5.02,30
5.1,29.9
5.18,30.8
5.5,56.2
6.5,61.4
7.87,62
8.7,46
8.67,29.9
8.48,29.9
8.3,29.9
8.225,30
8.15,0
7.69,0
7.2,0
6.9,0
6.5,0
6.2,0
6,36.1
6.02,29.9
5.76,0
5.5,0
5.18,0
4.89,0
4.5,0
4.4,29.9
4.4,0
4.2,0
4.1,0
4,0
3.9,36.4
3.59,30.1
2.95,45.5
1.76,30
1.05,30.1
0.7,0
0.5,0
0.615,0
0.73,0
0.5,0
0.4,0
0.4,0
0.49,0
0.41,0
0.36,0
0.2,16.1
0.15,0
0.1,0
0.08,0
0.1,0
0.1,33.1
0,0
0.07,0
0.01,0
0,0
0,0
0,0
0,0
0.03,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0.02,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0.01,0
0,0
0.01,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005,0
0.01,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0.01,0
0.1,0
0.05,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0.01,0
0.005,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0.005,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0.005,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005,0
0.01,0
0.01,0
0.01,0
0,0
0,0
0.01,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0.005,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005,0
0.01,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005,0
0.01,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0.01,0
0.005,0
0,0
0,0
0.01,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.02,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.1,0
0.05,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.1,0
0.1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005,0
0.01,0
0.01,0
0.01,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0.01,0
0.01,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005,0
0.01,0
0,0
0.02,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0.01,0
0,0
0.01,0
0.005,0
0,0
0.01,0
0.01,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005,0
0.01,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0.02,0
0.01,0
0.005,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0.01,0
0.015,0
0.02,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005,0
0.01,0
0,0
0.01,0
0.01,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0.01,0
0.01,0
0,0
0.01,0
0.01,0
0.005,0
0,0
0,0
0.01,0
0,0
0.01,0
0.01,0
0,0
0.005,0
0.01,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0.005,0
0,0
0.01,0
0,0
0,0
0,0
0.01,0
0.01,0
0,0
0,0
0,0
0,0
0.01,0
0.01,0
0.01,0
0,0
0,0
0.01,0
0.005,0
0,0
0,0
0.01,0
0,0
0.01,0
0.01,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0.01,0
0.01,0
0,0
0,0
0,0
0,0
0.005,0
0.01,0
0,0
0,0
0.01,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0.01,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0.02,0
0.015,0
0.01,0
0.02,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0.01,0
0.02,0
0.01,0
0,0
0.01,0
0.005,0
0,0
0,0
0,0
0.01,0
0,0
0.01,0
0,0
0,0
0,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005,0
0.01,0
0,0
0.01,0
0.01,0
0,0
0,0
0.04,0
0.1,0
0.1,0
0.1,0
0.2,0
0.3,0
0.45,0
0.59,0
0.62,0
0.5,0
0.5,0
0.5,0
0.55,0
0.6,31.1
1.1,29.9
1.1,0
1.6,29.9
2.17,30.1
2.12,0
1.91,0
1.7,45.8
1.2,30
1.12,0
0.6,0
0.6,0
0.3,29.9
0.2,45.5
1.2,46
1.805,46
2.41,46.1
3,46
3.81,46.2
3.56,0
3.7,30
3.9,29.9
4.1,30
4.01,0
3.905,0
3.8,0
3.8,29.9
3.92,29.9
3.93,29.9
4.48,46.2
5.14,46.1
5.7,45.8
6.35,58.1
7,62
8.25,62
8.8,46
9,38.4
8.77,30
8.55,30
8.32,29.9
7.84,0
7.62,0
7.4,0
7,0
6.75,40.6
6.7,0
6.4,0
6.4,29.9
6.29,29.9
6.29,29.9
6.48,46.1
6.67,51.8
7.7,61.9
9,62
9.91,61.9666666667
10.6,61.9333333333
11.3,61.9
11.7,62
11.915,62
12.13,62
12.28,61.9
12.64,61.9
12.96,62
12.6,45.9
12.28,45.8
12,46
11.7,46
11.5,45.9
11.3,45.9
11.2,46
10.9,46
10.4,46
10.21,46
10.2,46
10.29,46
10.39,45.9
10.395,46
10.4,46.1
10.4,62.2
10.8,62.2
11.1,61.7
11.7,62.1
12.27,61.8
12.8,62.1
13.17,61.9
13.235,61.9
13.3,62
13.4,62.1
13.7,61.9
13.87,62
13.99,62
13.7,61.9
13.6,62
13.59,62
13.58,62
13.78,61.9
13.79,61.8
13.81,61.9
13.9,60.4
13.56,46
13.08,46
12.6,46
12.45,45.9
12.3,45.9
12,45.9
11.7,46
11.18,46
11.05,45.8
10.4,46
9.7,60
10.21,62
10.405,61.9
10.6,62.1
11.3,62
11.9,61.9
12.3,62
12.78,62
13.25,62
13.3,61.9
13.415,61.9
13.53,62
13.73,62
13.84,62.2
13.8,62
13.8,62.1
13.9,62
13.9,62.1
13.3,46.1
12.445,46
11.59,45.8
12.3,46.1
11.81,46.1
11.57,46.1
11.4,45.9
11.3,45.8
11.17,45.9
11,45.9
10.95,45.9
10.9,46
10.9,45.9
10.84,45.8
10.78,45.9
10.75,46.1
10.5,45.8
10.4,46
9.95,29.9
9.525,30.7
9.1,46
9.2,30.1
9,29.9
8.78,29.9
8.53,29.9
8.06,0
7.52,0
7.61,45.9
7.7,46
8.16,51.8
8.76,53.6
9.2,53.8
9.9,61.9
10.75,62
11.22,62
11.85,65.3
12.15,65.2
12.45,65.2
13,65.4
13.33,67.3
13.68,72
14.1,71.9
14.6,71.9
14.96,71.9
15.2,71.9
15.35,71.9
15.5,71.8
15.75,72.1
15.9,72
16.07,71.9
16.07,72.1
16,71.8
16,72
15.93,71.9
15.86,72.1
15.8,63
15.8,62
15.5,62
15.1,53.9
14.51,46.1
13.7,45.8
12.7,45.7
11.9,44.5
11.1,29.9
9.32,46
8.59,54
8.5,62
9.1,61.9
10.2,71.8
11.2,72
12.1,71.8
12.44,73.1
12.78,73.4
13.42,73.4
13.81,73.7
14.22,74.1
14.5,74.3
14.7,74.4
15,74.7
15.1,75
15.22,75.6
15.34,75.2
15.44,75.6
15.6,76
15.73,76.3
15.88,76.6
