,Latitude,Longitude
0,32.177483,128.5305
1,32.17502269862513,128.53518356294165
2,32.17220905458353,128.53957519354623
3,32.16974567634756,128.54418683689016
4,32.16870912445528,128.5495681348214
5,32.169020040159104,128.5551325884571
6,32.169202257268786,128.56077370819665
7,32.16800698741582,128.56630533715548
8,32.1655424875878,128.57124896172385
9,32.162555716559204,128.57584719545508
10,32.15936920594621,128.58033735627055
11,32.156072004710715,128.5847765237114
12,32.152776542679604,128.58919993453074
13,32.149547589887746,128.5937118510931
14,32.14630465041456,128.59818826412328
15,32.14297092180411,128.60257579871876
16,32.139597646006486,128.60687237679358
17,32.13624847328788,128.6112477172406
18,32.13296031935479,128.61567334671486
19,32.1297313232988,128.62011564063675
20,32.126486791918964,128.62452483571272
21,32.12327609195577,128.6289808105467
22,32.12002373863325,128.6334808962297
23,32.11667843525847,128.63789011982286
24,32.1132692148891,128.64222661317248
25,32.10985342389286,128.64655134242093
26,32.10647435622624,128.6509199759599
27,32.103112776016204,128.6552761835161
28,32.09975194484511,128.65961093968636
29,32.09639676745389,128.66399564949174
30,32.093037673886705,128.6684155907877
31,32.08969946991046,128.67286587787925
32,32.08641139923804,128.6773197120051
33,32.083134443907696,128.6817846770491
34,32.079755278864454,128.68620042631957
35,32.076293649314124,128.6905135297167
36,32.07282680123561,128.6948071807886
37,32.0693471543105,128.69908184614192
38,32.06590909514276,128.70335316703054
39,32.062471790042814,128.70765211041322
40,32.059040570019434,128.71195311552498
41,32.055600564332906,128.71624876201616
42,32.05216189552689,128.72054572543098
43,32.048733450505296,128.72485377868566
44,32.045300124624944,128.72918314353723
45,32.04187194535574,128.73350457870748
46,32.03842587188044,128.73779272371058
47,32.034990452507685,128.7420835112709
48,32.03153630014382,128.74636237185103
49,32.028071488555064,128.7506562264863
50,32.0246285175136,128.75494268002032
51,32.02116595529232,128.75921168864923
52,32.017710943782376,128.7634844557182
53,32.01424160145985,128.76775459078615
54,32.01076226232101,128.77202691596494
55,32.007261627825805,128.77628867628408
56,32.00373874058878,128.78053862914666
57,32.00373874058878,128.78053862914666
58,32.00373874058878,128.78053862914666
59,32.000240186274986,128.78476606745662
60,31.996779861004292,128.78899126933408
61,31.993304243414148,128.79322624627608
62,31.989842533144078,128.79745410257806
63,31.986358542809402,128.80170197562646
64,31.982880563837185,128.8059655129585
65,31.979391152655857,128.81020239955822
66,31.975877087944735,128.81445203443354
67,31.972382915668035,128.81870590424532
68,31.968875265331153,128.8229670486042
69,31.965378873219343,128.8271908219325
70,31.96189624196257,128.83142097845615
71,31.95839503920957,128.8356389498532
72,31.954894758964052,128.839835007338
73,31.954894758964052,128.839835007338
74,31.954894758964056,128.839835007338
75,31.951382204996854,128.8440533608603
76,31.94786957371489,128.84826690276236
77,31.94436511786729,128.8524622626839
78,31.940862285826412,128.85665476118047
79,31.93734742102478,128.8608240538367
80,31.933865618105397,128.86501295290378
81,31.930411098363276,128.86923716760228
82,31.926985698941888,128.87348023486513
83,31.923557890926737,128.8777384423521
84,31.920138686699772,128.88200599315365
85,31.91673059906261,128.8862811285659
86,31.91332824715275,128.89056684318308
87,31.909933343252224,128.8948471535784
88,31.906531471532197,128.89913753742414
89,31.903122838099303,128.90342038367868
90,31.89972867171648,128.9076921173078
91,31.89633168586337,128.91196953569357
92,31.892919971096696,128.91626638938558
93,31.889510477599774,128.92056996176942
94,31.88609831572257,128.92486155642285
95,31.882696399392856,128.9291374278698
96,31.87930220099411,128.93340819555357
97,31.875895591248714,128.93766968572072
98,31.87247799195405,128.94194130529058
99,31.869058000460807,128.9462235520332
100,31.865644132400092,128.95050342134408
101,31.862234045120307,128.9547828099631
102,31.85883806661305,128.9590507023
103,31.855443782320545,128.9633247461415
104,31.85206494210364,128.96760207916037
105,31.84869854867505,128.97187497259577
106,31.84530765798339,128.97619222069406
107,31.84190601659639,128.98051988096205
108,31.83852658928027,128.98480928235722
109,31.83513927634726,128.98911662426906
110,31.83175903536224,128.99340927368016
111,31.828382159155368,128.9977009674974
112,31.825002398150566,129.00198051186842
113,31.82161698576059,129.00625377006
114,31.818225455545157,129.0105424598068
115,31.81484684218361,129.01480500889363
116,31.811457091090354,129.01906863193568
117,31.808067349675323,129.0233276566888
118,31.804696359388466,129.0275624331754
119,31.801316606177483,129.03179639767677
120,31.797943502944065,129.03601517755354
121,31.794568077010346,129.0402312583945
122,31.7911830936089,129.0444321904287
123,31.78779360124898,129.04864143229565
124,31.784401926299036,129.05284811205343
125,31.78102148552688,129.0570177296415
126,31.777647502373885,129.06118538478086
127,31.774265603387718,129.06537104203326
128,31.7708831975728,129.06956495476788
129,31.767489911257787,129.0737556398671
130,31.764094731624688,129.07794407246843
131,31.760697558214797,129.08213013876076
132,31.757303482598,129.08630601519943
133,31.753918316246857,129.0904691773776
134,31.7505090882413,129.09465035667031
135,31.74714443581314,129.09880008014062
136,31.74378514206244,129.10297351568408
137,31.74378514206242,129.10297351568408
138,31.74378514206242,129.10297351568408
139,31.74042102969933,129.1071772577071
140,31.737079237928533,129.1113606791215
141,31.733731855556425,129.11555121345975
142,31.73037901124005,129.11976236489008
143,31.72703396435091,129.12398628841962
144,31.7236688377459,129.12825487414355
145,31.720313110236606,129.13253784285578
146,31.71696082322371,129.13684638947802
147,31.713613824648448,129.14116480301217
148,31.710255987381416,129.14548474618326
149,31.70690399576344,129.14978874395607
150,31.703581832490094,129.15407150177518
151,31.700275851804037,129.15835806130877
152,31.696967297057768,129.16265928775942
153,31.693661199873056,129.16695418978634
154,31.690367371676977,129.17124433039152
155,31.68708316234265,129.17551816908664
156,31.683801886345087,129.17978180909918
157,31.68052737374369,129.18403928001402
158,31.677243566453885,129.1882999579986
159,31.673956006455498,129.19255652874037
160,31.67063657295957,129.19684946653237
161,31.667333986110943,129.20112495794956
162,31.664051971178626,129.20539130730222
163,31.66075146429721,129.20971243021316
164,31.657466810412906,129.21403683349055
165,31.65417682904457,129.21836861275622
166,31.650888514498163,129.22269326612766
167,31.64758083183074,129.2270368269081
168,31.644299073102946,129.23134186156375
169,31.641036615239006,129.23562762304408
170,31.63776784519228,129.23991973778342
171,31.634483789029517,129.2442437098141
172,31.63118566328392,129.24857468030254
173,31.627862897931198,129.2529408459055
174,31.624548948173427,129.25727245429388
175,31.621249858900537,129.26157142538773
176,31.61796254946536,129.26583888097537
177,31.614675304838592,129.27010187855765
178,31.611377302170983,129.2743665286274
179,31.60810154779366,129.27861067709767
180,31.60810154779365,129.27861067709767
181,31.60810154779365,129.27861067709767
182,31.604818969660602,129.28284308542024
183,31.60154557453599,129.28706312301637
184,31.5982540271216,129.29129451212455
185,31.594968517871017,129.29551458545194
186,31.59166807549513,129.29975820992314
187,31.588366408535183,129.30402233810722
188,31.585061008212374,129.30829552690201
189,31.58172339248348,129.31260468513977
190,31.57839013943921,129.3169051463309
191,31.575064210866746,129.3211824877057
192,31.571738003274568,129.3254549891258
193,31.568430790232338,129.32969917199222
194,31.56509991723365,129.3339796031471
195,31.561774473661714,129.3382480723881
196,31.558423283766103,129.3425373756262
197,31.555096183885425,129.3467949852878
198,31.551764087730128,129.35106032425523
199,31.548440411185226,129.35531248150178
200,31.545119557181863,129.35955429245843
201,31.541805621658842,129.36379012745954
202,31.53850639638264,129.36800628525276
203,31.53850639638264,129.36800628525276
204,31.53850639638264,129.36800628525276
205,31.53521537895032,129.37220903876909
206,31.53194200102321,129.3763864371251
207,31.528648133931647,129.3805990673148
208,31.52535919945682,129.38480360680845
209,31.52205018785422,129.38904380488484
210,31.51869981032802,129.39333217945816
211,31.5153671578014,129.39760848047897
212,31.512027854539994,129.40189074760045
213,31.508708788232397,129.40615481702028
214,31.50539411685987,129.41041022758094
215,31.502071891340908,129.4146706464274
216,31.498731319320783,129.41895975213146
217,31.4953688389371,129.42328254116012
218,31.492019675853246,129.4275885715454
219,31.48868079331959,129.43187901546008
220,31.485331601803125,129.43618032471022
221,31.48199614743572,129.44046532376666
222,31.47866161030567,129.44475553094372
223,31.47866161030566,129.44475553094372
224,31.47866161030566,129.44475553094372
225,31.47534267872857,129.4490270209372
226,31.472033627947052,129.45328250788333
227,31.468714683486077,129.45754491446593
228,31.46540750362393,129.46178014193478
229,31.462115522468853,129.46599622870326
230,31.458808530963854,129.47023136295013
231,31.45551475492539,129.4744408532956
232,31.452217697895986,129.47865549819994
233,31.448922717356144,129.48286341444748
234,31.445633461669043,129.48706848782982
235,31.44233096111121,129.49128569254245
236,31.43903138396285,129.49550146779399
237,31.435722721272914,129.49972500801738
238,31.432454050247603,129.5039030578892
239,31.429170057348923,129.50810421457263
240,31.425890586446446,129.51229245909016
241,31.42261758989043,129.51647865936656
242,31.41931967522592,129.52069093762614
243,31.41603451739519,129.5248858821782
244,31.412743446866184,129.52908757406178
245,31.409474152220717,129.53325076033877
246,31.406199789081587,129.53740397738164
247,31.40297533264377,129.54150472425698
248,31.399775305684337,129.54558300518434
249,31.396552483625765,129.54969841595286
250,31.393286642549523,129.55387336812572
251,31.39004331778604,129.55802380044994
252,31.386827932504648,129.56212912982133
253,31.383609225267573,129.56622638316028
254,31.38039521510053,129.57031531206462
255,31.377194653689152,129.57437885433706
256,31.37401043525211,129.57842010537752
257,31.370826086909837,129.5824566762137
258,31.370826086909823,129.5824566762137
259,31.370826086909823,129.5824566762137
260,31.36766623010929,129.58645324045193
261,31.364487916365672,129.5904651423799
262,31.36132961220445,129.59444545111126
263,31.358154774806643,129.59844316045428
264,31.3549809805392,129.60243301938002
265,31.35180838720011,129.60641076686036
266,31.348644201998287,129.61037534519804
267,31.34545557103005,129.61435315240564
268,31.34226687260494,129.61833075374918
269,31.33917041665989,129.6222354048497
270,31.33618380905128,129.62608553022645
271,31.333203860411558,129.6300293751757
272,31.33025642103175,129.63403179195095
273,31.32726864666481,129.63817711412352
274,31.32431766993752,129.64235792580754
275,31.321390973253212,129.64658256185658
276,31.31848856706776,129.65085045181578
277,31.315640435248703,129.65511835968658
278,31.31281227245909,129.6594367923777
279,31.31000140951995,129.66380286111695
280,31.30723096464229,129.66817150205028
281,31.304487212319327,129.67257483327302
282,31.304487212319323,129.67257483327302
283,31.304487212319323,129.67257483327302
284,31.30179997740223,129.67702110026102
285,31.29913928111052,129.6814848915373
286,31.296512792741012,129.68595239639905
287,31.29388427871489,129.69048482293388
288,31.291279911559343,129.6950320928953
289,31.28868265432147,129.69962361910945
290,31.286118125911003,129.70421284943302
291,31.28356871791388,129.70882878944911
292,31.283568717913877,129.70882878944911
293,31.283568717913877,129.70882878944911
294,31.281053402541676,129.71348139135245
295,31.278563886244267,129.71813356062086
296,31.276089243016692,129.72279254322308
297,31.273646192590647,129.72741696887815
298,31.27120418026299,129.73206103180146
299,31.26876142062011,129.73672723213048
300,31.266346129922557,129.74135965571665
301,31.26393951648925,129.74600564983194
302,31.26153999148775,129.75066405246835
303,31.25914487259676,129.75533673512388
304,31.256768351548327,129.75999955625477
305,31.254384515439753,129.76469111589313
306,31.25200365367167,129.769395890812
307,31.249613765285858,129.77413947751475
308,31.24723321014605,129.77888929961588
309,31.24485828253395,129.7836428182994
310,31.24249576744268,129.78838212734777
311,31.240143740505786,129.79310592462238
312,31.237802291911354,129.79781801371107
313,31.23546495908133,129.80252901315882
314,31.23311254043826,129.80727839374822
315,31.230756040359587,129.81203239800206
316,31.228401088025265,129.81677610214717
317,31.22604167632449,129.82151294319237
318,31.223697163486058,129.82621103671096
319,31.221338016679354,129.83092909249865
320,31.21898178718414,129.83563776295543
321,31.216618791839203,129.840356726721
322,31.21425975589829,129.8450745078071
323,31.2118987056746,129.84980205044693
324,31.209542543156395,129.85452528748482
325,31.20718455227286,129.85925091834415
326,31.204838267848963,129.86395812252368
327,31.20248992716055,129.86867131179554
328,31.20014186299924,129.87338457169062
329,31.197804025481773,129.87807466430743
330,31.19546062283269,129.88277960628642
331,31.19311310501183,129.88748914453964
332,31.19076661996348,129.8921992635593
333,31.18842000603159,129.89690918006343
334,31.18606904420369,129.90162727832578
335,31.183715919665875,129.9063512880715
336,31.18136205706563,129.91107842647057
337,31.179016776496333,129.9157887781759
338,31.17666151839577,129.92052596833435
339,31.17431263212061,129.92524862580015
340,31.171978807366944,129.92994015469452
341,31.169641402393225,129.93463289973815
342,31.167313531679863,129.93930576171104
343,31.164979519522024,129.94398933876644
344,31.162651181608673,129.94865791600134
345,31.16034278533717,129.95327994805498
346,31.158025551923604,129.95791836257152
347,31.155720247970613,129.9625347723673
348,31.15340543140173,129.96716710787686
349,31.151091892211532,129.9717927061483
350,31.14879434753697,129.97638032712734
351,31.14648242081973,129.98099181161248
352,31.144164304308482,129.9856139761523
353,31.14183884687855,129.99024229062127
354,31.139518431181067,129.9948551735775
355,31.13718029022046,129.99949713638415
356,31.134851599186888,130.00411541344775
357,31.132504647622213,130.00876615228077
358,31.130153553539525,130.0134214560582
359,31.127792320003945,130.0180884877665
360,31.12542847514023,130.02275737330783
361,31.123054258086054,130.02743782061196
362,31.1206700564412,130.03213009050967
363,31.11830148262342,130.03678411367693
364,31.115917397957805,130.04145743088384
365,31.113520054977325,130.04614782545374
366,31.111120611697192,130.05083288642047
367,31.108711598770928,130.05552250056604
368,31.106304995994435,130.06019859362416
369,31.10391316324078,130.06484336533458
370,31.10151466707018,130.06949846881167
371,31.09911858304847,130.07414382073677
372,31.096732094701494,130.07875801676906
373,31.094324470608512,130.08340640379672
374,31.09191590947942,130.08804646414546
375,31.089508974516303,130.09267621252815
376,31.0871229142742,130.09726002677894
377,31.084750636899862,130.10183450251859
378,31.08237029558137,130.10644852242837
379,31.082370295581374,130.10644852242837
380,31.082370295581374,130.10644852242837
381,31.079985604439525,130.1111083856341
382,31.077617371829792,130.11575315272228
383,31.07527100062884,130.12037524549186
384,31.07291942359028,130.12502744316495
385,31.070605756558017,130.1296191161039
386,31.06829737946265,130.1342367256005
387,31.066036644848534,130.13879283413584
388,31.06378952838605,130.14338397937243
389,31.0615481051178,130.14802332636478
390,31.05932180395121,130.1526908754395
391,31.057109697795013,130.15737848149917
392,31.054927220273665,130.16204791776778
393,31.052770614559112,130.16672977187721
394,31.05062776537849,130.17145661248423
395,31.04850971238652,130.17619840177895
396,31.046403676542635,130.18097638209977
397,31.04431847467142,130.18577019194692
398,31.042258105904544,130.19056752292582
399,31.04021279579516,130.19538785804926
400,31.038188070805923,130.20021979855645
401,31.03618855227572,130.20505142920692
402,31.034197203276115,130.2099233212476
403,31.03419720327611,130.2099233212476
404,31.034197203276115,130.2099233212476
405,31.032241106311346,130.21482146427817
406,31.030326595157433,130.21968479656314
407,31.02843598859633,130.22456417234008
408,31.02655576842428,130.22948425144608
409,31.02471470562007,130.23437480707634
410,31.022912608176217,130.23923556429725
411,31.021134784556555,130.24412230853324
412,31.01936935613988,130.2490675494351
413,31.01763144978713,130.2540223356818
414,31.015912613578795,130.25900340877166
415,31.01421687843241,130.26399853085147
416,31.012539682060215,130.2690158675823
417,31.010881056275373,130.27405873598218
418,31.00924762714764,130.27910568655884
419,31.007638550365638,130.28415274698983
420,31.006047621009184,130.28922123439602
