TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H;TRIM
2015-02-24 08:12:00;A;B;24;58;56;5;0;7.1;110.5;135;3;14.78;20;42;23.65;1.2
2015-12-22 12:00:00;N;L;45;55;36;29;0;11.635;110.0;247;7;10.25;24;0;22.9;-0.57
2016-01-23 14:12:00;D;L;60;9;46;12;0;11.1;0.0;0;0;0.0;0;0;0;0
2016-01-24 12:00:00;N;L;64;23;49;47;0;11.1;110.0;315;4;13.67;21;48;23.92;0
2015-04-17 12:00:00;N;L;17;43;48;12;270;9.9;104.1;45;5;12.72;25;0;23.25;0
2016-01-03 12:00:00;N;B;91;22;27;54;0;7.15;95.0;315;6;12.6;25;0;19.06;1.3
2015-04-07 12:00:00;N;L;4;56;53;10;225;12.25;104.8;270;4;12.29;24;0;22.6;0
2015-04-27 06:30:00;A;L;73;32;45;32;225;9.85;100.2;45;3;12.97;18;30;15.35;0
2016-05-18 12:00:00;N;L;3;49;53;54;202;11.3;115.0;180;4;13.54;24;0;29.2;0
2015-04-24 12:00:00;N;L;50;6;45;49;292;9.85;102.7;202;2;12.54;24;0;21.15;0
2015-01-06 12:00:00;N;L;27;15;33;48;292;10.3;105.1;292;8;8.71;24;0;22.7;-0.2
2015-01-07 12:00:00;N;L;22;27;34;54;292;9.7;105.2;292;7;10.63;24;0;26.8;1.2
2015-03-20 12:00:00;N;L;9;43;57;27;247;12.2;103.45;270;3;12.75;24;0;22.5;0
2015-03-26 18:00:00;D;B;8;32;53;9;0;7.1;0.0;0;0;0.0;0;0;0;1.4
2015-03-27 12:00:00;N;B;8;30;57;9;67;7.1;101.1;315;3;12.72;18;0;14.85;1.4
2015-04-21 12:00:00;N;L;31;13;47;24;225;9.85;104.8;202;7;10.0;24;0;25.6;0
2015-04-25 12:00:00;N;L;57;52;46;10;292;9.85;101.1;135;3;11.75;24;0;20.45;0
2016-07-27 12:06:00;D;B;73;27;40;51;0;7.25;0.0;0;0;0.0;0;0;0;1.5
2016-07-28 12:00:00;N;B;67;27;40;39;90;7.2;105.0;45;2;12.51;23;54;20.62;1.4
2016-07-29 12:00:00;N;B;60;29;40;23;90;7.2;101.0;90;3;13.83;23;0;18.6;1.4
2015-01-01 12:12:00;D;L;38;45;22;54;0;10.72;0.0;0;0;0.0;0;0;0;0
2016-07-30 12:00:00;N;B;53;23;42;37;45;7.2;101.0;202;4;14.0;24;0;19.15;1.4
2016-07-31 12:00:00;N;B;47;42;44;4;45;7.2;101.0;315;4;13.78;23;0;19.15;1.4
2016-08-01 12:00:00;N;B;39;46;46;56;45;7.2;101.0;270;4;13.54;24;0;19.44;1.4
2015-04-08 04:30:00;A;L;4;20;51;16;90;12.5;103.4;225;3;12.61;16;30;14.95;0
2015-04-10 16:30:00;D;B;4;20;51;16;0;7.2;0.0;0;0;0.0;0;0;0;1.4
2015-04-10 17:12:00;A;B;4;54;51;26;0;7.2;102.7;45;3;12.86;0;42;0.6;1.4
2015-04-14 19:00:00;D;L;4;54;51;26;0;9.9;0.0;0;0;0.0;0;0;0;0
2015-04-15 12:00:00;N;L;0;21;50;57;247;9.9;102.9;225;2;12.59;17;0;15.25;0
2016-08-02 12:00:00;N;B;32;5;48;47;67;7.2;101.0;225;4;13.17;23;0;18.63;1.4
2015-04-22 12:00:00;N;L;36;38;45;56;202;9.85;105.3;45;6;11.5;24;0;23.35;0
2015-04-23 12:00:00;N;L;44;12;44;0;247;9.85;103.7;45;5;13.27;24;30;22.6;0
2015-04-26 12:00:00;N;L;63;15;49;49;315;9.85;104.9;45;3;12.71;25;30;24.35;0
2016-08-10 07:00:00;D;B;6;10;49;6;0;7.2;0.0;0;0;0.0;0;0;0;1.4
2016-08-10 12:00:00;N;B;4;26;49;33;67;7.2;102.0;315;4;13.4;5;0;4.35;1.4
2016-08-25 12:00:00;N;L;16;1;24;40;202;10.3;115.6;0;4;15.08;25;0;32.16;0
2015-01-05 07:12:00;D;L;31;4;32;37;0;10.55;0.0;0;0;0.0;0;0;0;0
2015-02-23 12:00:00;N;B;17;50;55;4;67;0;101.0;157;5;12.96;23;0;19.4;0
2016-08-04 12:00:00;N;B;17;32;49;20;90;7.2;102.0;225;4;13.04;24;0;20.02;1.4
2015-03-21 09:30:00;A;L;7;11;54;26;180;12.2;102.7;315;4;12.47;21;30;19.7;0
2015-01-02 12:00:00;N;L;35;22;26;9;315;10.7;104.1;315;5;12.74;24;48;23.2;0
2015-01-05 12:00:00;N;L;31;4;32;31;315;10.4;105.4;225;5;12.92;4;48;0.3;0
2015-02-28 12:00:00;N;L;9;44;57;24;225;0;110.8;225;5;12.83;24;0;26;0
2015-03-12 12:00:00;N;B;8;37;57;53;45;0;110.5;45;3;14.0;24;0;25.6;0
2015-04-06 12:00:00;N;L;9;42;57;20;247;0;106.1;225;3;13.25;24;0;24.35;0
2015-01-03 08:24:00;A;L;32;43;29;33;45;10.55;105.0;315;5;12.25;20;24;19.8;0
2016-06-07 12:00:00;N;L;14;39;7;4;135;10.6;102.0;0;4;12.5;24;0;22.2;0
2015-05-21 12:00:00;N;L;17;14;48;36;247;11.08;105.23;225;5;12.36;25;0;25.5;0
2015-05-09 12:00:00;N;B;19;3;48;31;67;7.025;115.26;225;7;15.08;24;0;28.72;0.85
2016-08-26 12:00:00;N;L;17;35;18;51;180;10.3;109.3;0;4;14.08;24;0;26.05;0
2016-01-21 12:00:00;N;L;66;6;39;26;0;11.1;110.0;315;7;12.0;23;0;25.23;0
2016-08-19 00:42:00;D;L;4;29;52;24;0;10.3;0.0;0;0;0.0;0;0;0;0
2016-08-19 12:00:00;N;L;1;5;51;30;225;10.3;101.0;180;4;13.01;11;18;9.31;0
2016-05-25 12:00:00;N;L;13;9;30;13;22;11.3;115.4;0;4;13.85;21;18;27.3;0
2015-05-23 12:00:00;N;L;32;22;45;17;247;11.08;105.22;202;4;12.5;24;0;24.86;0
2016-06-05 12:00:00;N;L;17;23;16;50;180;10.6;101.4;0;4;13.08;24;0;22.7;0
2015-05-18 07:42:00;D;L;4;24;52;52;0;11.08;0.0;0;0;0.0;0;0;0;0
2015-05-18 12:00:00;N;L;0;0;0;0;225;11.08;105.0;180;5;12.56;4;18;4.3;0
2015-05-22 12:00:00;N;L;25;9;47;19;247;11.08;105.14;202;5;12.76;25;0;25.87;0
2016-08-03 12:00:00;N;B;25;1;49;16;90;7.2;102.0;225;4;13.26;23;0;19.76;1.4
2014-06-28 12:00:00;N;L;10;51;4;31;112;11.65;105.2;225;4;13.5;24;0;23.2;0.7
2016-05-05 10:12:00;D;B;3;2;52;52;0;7.25;0.0;0;0;0.0;0;0;0;1.5
2015-05-10 12:00:00;N;B;11;6;49;12;67;7.2;115.26;225;7;14.61;23;0;27.52;0.8
2016-05-26 12:00:00;N;L;9;28;34;15;0;11.3;114.7;315;4;13.71;24;0;29.2;0
2016-04-30 12:00:00;N;L;8;39;66;0;225;11.2;108.1;135;6;12.08;24;0;24.5;0
2016-06-08 12:00:00;N;L;9;46;4;55;135;10.6;104.1;180;4;12.63;24;0;22.4;0
2016-06-09 12:00:00;N;L;5;15;3;12;90;10.6;101.6;135;4;13.13;24;0;22.5;0
2015-05-19 12:00:00;N;L;2;1;50;43;202;11.08;105.08;225;7;11.25;24;0;24.86;0
2016-05-05 12:00:00;N;B;3;16;52;21;315;7.25;101.2;315;3;13.33;1;48;1.6;1.5
2016-04-22 18:00:00;D;B;4;13;52;10;0;7.1;0.0;0;0;0.0;0;0;0;1.6
2016-06-03 12:00:00;N;L;14;13;26;53;225;10.6;101.5;45;4;13.21;24;0;22.7;0
2016-08-22 12:00:00;N;L;11;26;41;6;202;10.3;105.0;315;3;13.36;25;0;24.54;0
2016-08-23 12:00:00;N;L;12;50;35;48;157;10.3;118.0;0;3;14.5;24;0;28.02;0
2016-08-24 12:00:00;N;L;14;59;29;28;157;10.3;115.7;0;3;15.0;24;0;30.88;0
2015-05-11 12:00:00;N;B;2;54;49;26;67;7.2;115.1;225;4;15.0;23;0;27.38;0.8
2016-08-20 12:00:00;N;L;4;29;49;29;247;10.3;102.0;225;8;10.5;24;0;20.99;0
2016-05-03 22:42:00;A;L;3;59;51;46;67;11.2;102.3;135;3;12.99;10;42;11.1;0
2014-06-05 12:00:00;N;B;18;54;36;21;45;7.4;105.1;225;3;13.58;24;0;23.1;2
2016-01-17 12:00:00;N;L;79;31;25;31;0;11.1;105.0;225;5;14.29;24;0;22.9;0
2015-03-11 12:00:00;N;B;3;11;53;31;45;0;110.5;135;3;14.47;21;42;23.15;0
2014-06-08 19:00:00;A;B;5;6;50;1;0;7.5;104.7;180;4;12.57;7;0;6.5;2
2015-05-20 12:00:00;N;L;10;17;49;0;247;11.08;105.24;292;6;11.4;25;0;25.24;0
2016-04-23 12:00:00;N;B;5;31;55;54;22;7.1;104.8;315;4;12.39;18;0;16.4;1.6
2016-06-06 12:00:00;N;L;17;12;11;31;135;10.6;101.4;315;4;13.0;24;0;22.1;0
2016-04-29 00:36:00;D;L;23;40;70;40;0;11.2;0.0;0;0;0.0;0;0;0;0
2016-01-20 12:00:00;N;L;69;26;35;55;0;10.86;110.0;315;8;10.38;24;0;26.33;0.7
2016-04-05 12:00:00;N;L;9;22;37;34;292;11.05;105.3;315;6;10.58;24;0;23.8;0
2016-04-06 12:00:00;N;L;9;46;41;57;0;11.05;105.1;315;6;11.04;24;0;23.6;0
2014-04-10 12:00:00;N;B;94;59;28;6;315;7.25;100.3;180;2;13.29;24;0;23;1.5
2016-06-04 12:00:00;N;L;17;34;21;35;225;10.6;101.3;0;4;13.21;24;0;22.6;0
2016-08-21 12:00:00;N;L;7;27;46;58;202;10.3;105.0;247;6;9.88;24;0;22.68;0
2016-05-17 12:00:00;N;L;9;45;57;50;225;11.45;112.3;270;5;12.38;24;0;30.1;0
2014-04-10 13:36:00;A;B;95;45;29;20;0;7.25;105.4;180;3;13.13;1;36;1.65;1.5
2016-08-05 10:42:00;A;B;9;36;49;52;0;7.2;102.0;180;4;13.5;21;42;18.1;1.4
2015-05-01 22:36:00;D;B;73;32;45;32;0;7.15;0.0;0;0;0.0;0;0;0;1.2
2015-05-02 12:00:00;N;B;65;21;49;2;112;7.15;101.6;67;3;14.1;13;24;12.2;1.2
2014-04-07 12:00:00;N;B;79;41;25;46;180;7.25;101.3;180;3;11.38;24;0;23.4;1.5
2015-11-19 12:00:00;N;B;40;41;43;54;0;7.15;105.0;0;8;10.52;23;0;21.84;0.7
2015-12-04 12:00:00;N;B;8;26;57;21;0;6.69;96.0;225;6;13.04;23;0;18.87;1.28
2015-03-01 12:00:00;N;L;5;0;55;14;202;0;111.0;225;7;9.42;24;0;27.65;0
2015-03-16 17:18:00;D;L;28;19;60;42;0;12.25;0.0;0;0;0.0;0;0;0;0
2015-03-19 12:00:00;N;L;11;26;54;57;270;12.1;105.2;45;3;12.67;24;0;26.2;0.6
2015-03-13 12:00:00;N;B;14;24;55;39;45;0;110.2;67;5;13.17;24;0;25.8;0
2014-06-09 17:12:00;A;B;0;37;50;59;0;7.75;103.0;135;2;13.85;5;12;4.6;2.5
2015-03-02 12:00:00;N;L;1;9;51;38;225;0;109.5;270;6;11.29;24;0;25.5;0
2015-03-04 14:00:00;A;L;1;10;46;14;0;12.6;104.8;315;4;14.0;2;0;1.85;0
2015-03-05 12:00:00;D;L;1;7;46;25;0;0;0.0;0;0;0.0;0;0;0;0
2015-12-06 12:00:00;N;B;19;57;56;27;0;7.14;105.0;225;6;12.65;23;0;21.84;0.52
2015-11-20 12:00:00;N;B;36;0;45;28;0;7.15;105.0;0;8;8.5;24;0;21.84;0.7
2015-03-17 03:30:00;A;L;24;30;59;57;0;12.25;100.6;90;3;12.32;11;12;9.55;0
2014-04-08 12:00:00;N;B;83;21;24;59;225;7.25;104.7;180;3;11.54;24;0;24.05;1.5
2015-11-21 12:00:00;N;B;29;45;46;55;0;7.15;110.0;90;7;12.29;24;0;25.11;0.7
2015-05-03 12:00:00;N;B;58;38;46;8;45;7.15;101.42;22;2;13.42;24;0;20.02;1.2
2015-03-06 12:00:00;N;L;4;15;49;22;45;0;109.7;225;4;13.04;24;0;23.25;0
2015-03-14 12:00:00;N;B;21;35;58;6;45;7.1;110.0;45;5;13.43;23;0;24.65;1.2
2015-03-17 16:12:00;D;L;24;30;59;57;0;12.2;0.0;0;0;0.0;0;0;0;0.6
2015-12-05 12:00:00;N;B;12;24;54;7;0;6.9;110.0;225;5;13.96;24;0;25.11;0.2
2014-04-05 12:00:00;N;B;74;4;34;48;225;7.25;101.2;225;5;11.46;24;0;23.5;1.5
2014-04-09 12:00:00;N;B;88;27;26;54;315;7.25;105.4;315;4;10.68;25;0;24.9;1.5
2015-11-22 12:00:00;N;B;22;38;47;53;0;7.36;105.0;90;4;12.61;23;0;17.33;2.8
2015-05-04 12:00:00;N;B;53;20;43;21;112;7.15;101.43;45;3;13.04;23;0;19.48;1.2
2015-03-07 01:18:00;A;L;1;28;49;3;135;9.8;105.0;180;3;13.83;13;18;11.9;0
2015-05-12 07:30:00;A;B;4;24;52;52;67;7.2;115.0;292;3;15.59;19;30;22.75;0.8
2015-03-03 12:00:00;N;L;4;17;49;48;247;0;110.0;270;6;11.46;24;0;25.25;0
2015-03-04 12:00:00;N;L;1;12;46;55;90;0;106.5;315;5;12.08;24;0;23.98;0
2015-03-15 08:30:00;A;B;28;19;60;42;45;7.1;110.9;90;3;13.59;19;30;21.5;1.2
2015-03-18 12:00:00;N;L;19;53;56;16;225;12.2;105.3;157;3;12.84;20;48;20.3;0.6
2015-03-10 14:18:00;D;B;1;28;49;3;0;7.2;0.0;0;0;0.0;0;0;0;1.2
2014-06-09 05:12:00;D;B;4;5;50;57;0;7.75;0.0;0;0;0.0;0;0;0;2.5
2014-06-09 12:00:00;N;B;2;17;51;39;90;7.85;108.3;225;3;13.38;6;48;6.3;2.7
2014-04-06 12:00:00;N;B;77;49;29;59;225;7.25;100.5;225;3;12.63;24;0;23;1.5
2015-12-10 12:00:00;N;L;18;21;56;45;0;11.265;110.0;225;6;12.16;25;0;26.33;-0.03
2015-12-11 12:00:00;N;L;11;31;56;28;0;11.65;110.0;0;0;11.44;25;0;25.92;-0.18
2015-11-23 12:00:00;N;B;15;34;48;23;0;7.15;105.0;315;4;13.39;23;0;21.84;0.7
2015-12-07 12:00:00;N;B;26;57;59;25;0;7.15;105.0;225;5;12.54;24;0;21.84;0.7
2016-03-07 16:00:00;A;B;9;5;39;0;180;7.25;98.5;225;4;12.5;4;0;3.2;1.5
2015-12-14 12:00:00;N;L;3;43;59;43;0;11.3;110.0;225;3;13.13;24;0;25.86;0.26
2015-06-20 12:00:00;N;L;66;41;23;11;45;12.02;105.22;0;4;12.96;23;0;23.2;0
2016-01-06 12:00:00;N;B;0;0;0;0;0;0;0.0;0;0;0.0;24;0;3.53;0
2016-01-07 12:00:00;N;B;93;53;28;34;0;0;0.0;0;0;0.0;24;0;2.04;0
2014-11-10 11:12:00;D;L;32;58;29;32;0;10.05;0.0;0;0;0.0;0;0;0;0
2014-11-10 12:00:00;N;L;0;0;0;0;0;10.05;65.2;0;4;10.0;0;48;0.3;0
2014-11-10 12:06:00;A;L;32;55;29;29;0;10.05;48.7;0;4;10.0;0;6;0.1;0
2015-08-04 12:00:00;N;L;64;0;40;4;263;9.98;105.19;225;5;11.92;24;0;23.01;0
2015-07-06 12:00:00;N;B;4;12;58;42;339;7.15;105.22;315;6;13.46;24;0;21.84;1.5
2015-07-06 23:48:00;A;B;4;43;60;12;0;7.15;105.21;225;4;12.88;11;48;10.74;1.5
2014-12-29 02:36:00;A;B;38;40;22;44;135;6.95;114.5;315;4;14.04;14;36;17.55;1.3
2015-11-17 12:00:00;N;B;51;25;42;38;0;7.15;95.0;315;6;13.08;24;0;16.69;0.7
2015-06-08 23:42:00;D;B;95;45;29;17;0;7.15;0.0;0;0;0.0;0;0;0;1.5
2015-06-22 12:00:00;N;L;56;52;28;33;45;11.9;105.22;225;3;12.91;23;0;23.18;0
2016-01-15 12:00:00;N;L;89;0;26;59;0;11.38;110.0;225;5;14.05;20;30;22.49;0
2015-12-07 18:00:00;A;B;28;11;60;43;0;7.15;105.0;225;5;10.43;7;0;5.46;0.7
2015-12-09 02:30:00;D;B;28;22;60;38;0;11.55;0.0;0;0;0.0;0;0;0;0
2014-10-29 01:30:00;A;L;32;29;31;16;0;10.1;104.0;315;3;12.59;13;30;12.6;0
2015-12-03 01:30:00;D;B;2;22;51;28;0;7.15;0.0;0;0;0.0;0;0;0;0.7
2015-11-24 12:00:00;N;B;7;31;49;35;0;7.15;105.0;315;4;13.65;23;0;21.84;0.7
2015-12-12 07:12:00;A;L;10;44;57;37;0;11.55;110.0;225;5;12.76;19;12;21.17;0
2015-12-03 12:00:00;N;B;4;7;53;28;0;7.15;110.0;225;4;15.71;10;30;10.99;0.7
2015-12-09 12:00:00;N;B;25;51;59;1;0;11.55;110.0;225;6;13.16;9;30;10.4;0
2015-11-18 12:00:00;N;B;45;5;42;52;0;7.15;105.0;0;6;12.17;23;0;21.84;0.7
2015-06-21 12:00:00;N;L;61;19;26;20;45;12.02;105.22;45;3;12.88;24;0;24.19;0
2015-11-25 12:00:00;N;B;0;25;50;38;0;7.15;105.0;315;4;14.04;23;0;24.75;0.7
2015-12-12 20:30:00;D;L;10;49;57;44;0;11.5;0.0;0;0;0.0;0;0;0;0.2
2015-12-15 12:00:00;N;L;13;56;57;38;0;11.375;110.0;45;5;13.2;25;0;26.86;0.45
2016-01-18 12:00:00;N;L;76;27;28;6;0;11.18;110.0;315;6;13.04;24;0;26.33;-0.1
2015-12-13 12:00:00;N;L;5;55;57;30;0;11.4;110.0;270;4;12.9;14;30;17;0.24
2016-01-16 12:00:00;N;L;84;1;24;32;0;11.07;110.0;90;4;13.38;24;0;26.33;0.02
2015-03-29 10:00:00;A;B;21;24;57;32;45;7.1;100.2;225;4;13.7;20;0;16;1.2
2015-07-05 04:42:00;D;B;3;26;51;35;0;7.15;0.0;0;0;0.0;0;0;0;1.5
2015-07-05 12:00:00;N;B;3;24;53;40;23;7.15;105.25;0;3;15.07;7;18;6.64;1.5
2016-01-14 15:30:00;D;L;93;13;30;15;0;11.38;0.0;0;0;0.0;0;0;0;0
2015-11-25 20:00:00;A;B;3;26;51;35;0;7.15;110.0;0;4;13.0;8;0;6.68;0.7
2015-07-14 12:00:00;N;L;10;4;58;42;232;11.2;105.12;225;5;12.4;25;0;25.27;0
2015-07-15 12:00:00;N;L;17;1;55;47;232;11.2;105.22;225;6;12.42;24;0;23.23;0
2015-05-30 12:00:00;N;L;73;39;29;52;225;11.08;105.28;112;5;12.08;24;0;24.78;0
2015-11-15 12:00:00;N;B;63;50;48;3;0;7.15;95.0;315;5;12.76;21;0;14.6;0.7
2015-06-03 12:00:00;N;L;90;9;27;45;315;11.08;105.03;247;3;11.46;24;0;24.62;0
2016-04-11 08:12:00;A;L;3;55;51;33;67;8.15;105.2;67;5;12.7;7;24;7.1;0
2015-05-24 12:00:00;N;L;39;43;43;7;247;11.08;105.34;202;5;13.28;25;0;25.85;0
2015-06-04 06:00:00;A;L;95;45;29;17;0;11.3;114.48;90;3;13.67;18;0;21.74;0
2015-06-09 12:00:00;N;B;91;54;27;53;67;7.15;105.07;270;2;14.8;12;18;11.19;1.5
2015-06-17 12:00:00;N;L;80;49;17;13;67;12.02;105.22;45;6;11.96;24;0;24.18;0
2015-06-23 12:00:00;N;L;51;34;31;21;45;12.02;105.22;247;4;13.21;24;0;24.14;0
2015-06-24 12:00:00;N;L;46;3;34;24;45;12.02;105.21;247;5;12.61;23;0;23.13;0
2015-06-29 12:00:00;N;L;18;32;45;53;45;12;105.28;157;5;12.58;24;0;24.08;0
2015-05-31 12:00:00;N;L;79;41;27;13;0;11.08;104.76;135;3;12.29;24;0;24.67;0
2015-11-16 12:00:00;N;B;57;36;45;13;0;7.15;95.0;315;6;13.08;24;0;16.69;0.7
2016-04-01 12:00:00;N;L;13;46;36;16;315;11.05;101.5;157;5;12.64;25;0;23.7;0
2015-05-25 12:00:00;N;L;45;49;41;34;247;11.08;105.1;157;5;12.67;24;0;24.82;0
2015-06-09 22:36:00;A;B;90;3;30;37;22;7.15;105.05;247;2;14.72;10;36;9.56;1.5
2015-06-18 12:00:00;N;L;75;16;19;25;67;12.02;105.29;22;5;12.7;23;0;23.26;0
2016-07-01 12:00:00;N;B;9;36;4;34;315;7.2;105.0;180;4;12.38;24;0;21.6;1.4
2015-06-30 12:00:00;N;L;12;47;47;19;45;12;105.33;270;4;12.63;24;0;24.06;0
2015-07-02 14:48:00;A;L;3;26;51;35;90;11.9;105.14;157;3;13.21;2;48;2.17;0
2016-07-02 12:00:00;N;B;13;31;7;52;315;7.2;100.0;180;3;12.96;24;0;21.7;1.4
2015-07-16 12:00:00;N;L;25;29;51;22;232;11.2;113.2;45;4;13.8;25;0;30.01;0
2015-05-29 12:00:00;N;L;68;40;32;53;247;11.08;105.26;45;5;12.96;25;0;25.35;0
2015-06-01 12:00:00;N;L;81;46;23;28;225;11.08;104.63;90;4;12.44;25;0;25.19;0
2016-07-03 12:00:00;N;B;17;23;11;32;0;7.2;101.0;315;3;13.54;24;0;21.6;1.4
2015-06-27 12:00:00;N;L;30;8;41;59;45;12;105.24;270;4;12.75;24;0;24.09;0
2015-07-12 19:30:00;D;L;4;44;60;40;0;11.2;0.0;0;0;0.0;0;0;0;0
2015-07-13 12:00:00;N;L;1;39;59;24;275;11.2;105.11;225;4;12.42;16;30;16.65;0
2015-11-14 15:00:00;D;B;73;32;45;32;0;7.15;0.0;0;0;0.0;0;0;0;0.7
2016-02-24 02:42:00;D;L;2;24;51;45;0;11.9;0.0;0;0;0.0;0;0;0;0
2016-02-24 12:00:00;N;L;0;30;50;12;0;11.6;104.9;270;4;0.0;9;18;9.1;0
2015-06-02 12:00:00;N;L;86;7;25;7;315;11.08;105.0;135;4;12.42;24;0;24.71;0
2015-06-14 10:18:00;D;L;90;3;30;37;0;12.28;0.0;0;0;0.0;0;0;0;0
2015-06-14 12:00:00;N;L;89;34;28;15;112;12.02;105.01;292;5;12.35;1;42;1.63;0
2015-06-15 12:00:00;N;L;87;26;24;1;157;12.02;105.05;90;6;11.46;24;0;23.23;0
2015-06-16 12:00:00;N;L;84;43;20;14;135;12.02;105.22;45;6;11.67;24;0;24.22;0
2015-06-19 12:00:00;N;L;70;8;21;45;45;12.02;105.22;45;5;12.13;24;0;24.21;0
2015-06-28 12:00:00;N;L;25;18;43;10;45;12;105.26;337;4;12.61;23;0;23.06;0
2015-07-01 12:00:00;N;L;5;20;49;16;67;11.9;105.32;225;4;12.5;24;0;21.86;0
2015-07-02 12:00:00;N;L;1;5;51;43;45;11.9;105.2;157;4;13.0;23;0;21.94;0
2016-03-14 08:54:00;D;B;26;12;40;25;0;7.25;0.0;0;0;0.0;0;0;0;1.5
2016-03-14 12:00:00;N;B;27;37;40;18;45;7.25;105.0;45;6;10.65;3;6;3;1.5
2016-04-11 00:48:00;D;L;2;3;51;23;0;8.15;0.0;0;0;0.0;0;0;0;0
2015-07-27 12:00:00;N;B;64;58;39;28;83;7.2;105.3;45;3;14.27;22;30;20.02;1.6
2016-02-26 12:00:00;N;L;9;38;43;56;225;11.75;105.2;270;5;12.54;24;0;23.5;0
2016-02-12 19:00:00;A;B;3;53;51;15;0;7.15;94.1;45;4;13.71;7;0;4.8;1.5
2016-04-07 12:00:00;N;L;7;5;46;47;22;11.05;105.4;315;6;11.79;24;0;23.4;0
2016-02-21 03:42:00;D;B;4;8;52;10;0;0;0.0;0;0;0.0;0;0;0;0
2016-02-08 12:00:00;N;B;25;44;44;27;0;6.95;100.5;135;5;12.75;24;0;19.4;1.5
2016-07-06 12:00:00;N;B;15;0;26;5;45;7.2;105.0;315;5;12.38;24;0;21.6;1.4
2016-03-01 12:00:00;N;L;1;11;38;52;45;11.75;105.0;315;4;12.63;24;0;21.8;0
2016-02-21 12:00:00;N;B;2;32;51;7;0;0;97.0;225;5;11.45;8;18;5.4;0
2016-07-08 12:00:00;N;B;8;54;33;26;45;7.2;100.0;0;5;12.43;23;0;20.7;1.4
2015-12-17 12:00:00;N;L;27;49;52;15;0;11.005;105.0;112;7;10.2;25;0;23.85;0.91
2016-03-14 18:42:00;A;B;29;8;41;4;90;7.25;105.4;45;6;10.6;6;42;6.5;1.5
2016-02-27 12:00:00;N;L;10;44;38;11;180;11.75;105.6;270;5;12.38;24;0;23.6;0
2016-02-28 12:00:00;N;L;6;54;35;18;112;11.75;105.5;315;5;12.25;24;0;23.6;0
2015-12-18 12:00:00;N;L;33;54;49;14;0;11.76;105.0;0;9;11.0;25;0;23.85;-0.36
2015-12-19 12:00:00;N;L;34;52;45;48;0;11.45;110.0;225;6;10.42;24;0;22.9;-0.04
2016-06-28 13:54:00;D;B;3;27;6;23;0;7.2;0.0;0;0;0.0;0;0;0;1.4
2016-04-08 12:00:00;N;L;3;37;49;29;45;11.05;104.2;315;5;11.75;24;0;23.4;0
2016-02-09 12:00:00;N;B;18;31;46;50;0;6.95;99.8;225;5;12.38;24;0;19.4;1.5
2016-03-12 12:00:00;N;B;20;20;36;48;90;7.25;104.6;135;5;12.48;23;0;20.9;1.5
2016-07-05 12:00:00;N;B;17;38;21;33;45;7.2;105.0;315;5;12.54;24;0;21.5;1.4
2016-02-28 16:54:00;A;L;5;8;36;5;0;11.75;103.2;270;5;11.84;4;54;4.7;0
2016-02-29 06:30:00;D;B;5;4;36;21;0;5.875;0.0;0;0;0.0;0;0;0;-11.75
2016-02-29 12:00:00;N;B;3;11;36;45;0;11.75;105.7;270;5;14.91;5;30;5.4;0
2015-12-20 12:00:00;N;L;38;42;42;10;0;11.21;105.0;225;9;9.58;24;0;22.9;0.94
2016-06-29 12:00:00;N;B;0;55;3;29;270;7.2;105.0;225;4;12.53;22;6;20.1;1.4
2015-07-28 12:00:00;N;B;56;40;40;59;33;7.2;105.23;45;4;14.46;24;0;21.85;1.6
2015-07-29 12:00:00;N;B;54;40;45;46;3;7.2;102.21;135;4;13.58;24;0;20.83;1.6
2015-07-29 16:12:00;A;B;54;36;46;41;0;7.2;102.13;0;0;13.1;4;12;3.68;1.6
2016-04-09 06:18:00;A;L;2;3;51;23;45;11.05;103.2;202;4;12.62;18;18;17.4;0
2016-02-21 15:30:00;A;B;2;21;51;30;0;0;86.0;225;6;12.29;3;30;2.3;0
2015-08-15 11:00:00;D;B;79;21;9;54;0;10.1;0.0;0;0;0.0;0;0;0;0
2016-02-10 12:00:00;N;B;12;10;48;27;0;0;100.0;225;7;12.13;23;0;18.6;0
2016-02-11 12:00:00;N;B;5;40;49;22;0;0;100.0;270;4;12.87;23;0;19.4;0
2016-03-13 12:00:00;N;B;25;54;38;15;0;7.25;103.7;22;4;12.46;24;0;22.1;1.5
2016-07-07 12:00:00;N;B;11;9;30;51;45;7.2;102.0;0;5;12.58;24;0;21.5;1.4
2016-06-30 12:00:00;N;B;5;20;3;30;270;7.2;105.0;180;4;11.75;24;0;21.7;1.4
2016-04-02 12:00:00;N;L;7;46;37;13;270;11.05;102.8;112;0;12.63;24;0;22.7;0
2016-07-09 05:00:00;A;B;5;6;36;22;0;7.2;100.0;90;4;12.35;17;0;15.3;1.4
2016-03-13 17:18:00;A;B;26;12;40;25;45;7.25;99.4;22;5;12.45;5;18;4.8;1.5
2016-07-04 12:00:00;N;B;17;40;16;50;0;7.2;100.0;315;3;13.29;24;0;21.7;1.4
